id,timestamp,user,text,ticker,company,mentioned_person
ner_5357,2025-04-28T00:18:43.680691,user_1789,Brian Moynihan of Alphabet Inc commented on strategy. $GOOG reacts to the news. Analysts: downgrade.,GOOG,Alphabet Inc,Brian Moynihan
ner_5358,2025-06-16T13:18:43.680691,user_97,Satya Nadella of Bank of America Corporation commented on strategy. $BAC reacts to the news. Analysts: hold.,BAC,Bank of America Corporation,Satya Nadella
ner_5359,2025-02-04T19:18:43.680691,user_1288,"Jensen Huang of Meta Platforms, Inc commented on strategy. $META reacts to the news. Analysts: hold.",META,"Meta Platforms, Inc",Jensen Huang
ner_5360,2025-06-02T17:18:43.680691,user_133,Elon Musk of Walmart Inc commented on strategy. $WMT reacts to the news. Analysts: upgrade.,WMT,Walmart Inc,Elon Musk
ner_5361,2025-07-23T07:18:43.680691,user_1118,Jamie Dimon of Microsoft Corporation commented on strategy. $MSFT reacts to the news. Analysts: hold.,MSFT,Microsoft Corporation,Jamie Dimon
ner_5362,2025-05-24T07:18:43.680691,user_1227,"Elon Musk of Meta Platforms, Inc commented on strategy. $META reacts to the news. Analysts: hold.",META,"Meta Platforms, Inc",Elon Musk
ner_5363,2025-06-11T21:18:43.680691,user_265,Satya Nadella of JPMorgan Chase & Co. commented on strategy. $JPM reacts to the news. Analysts: hold.,JPM,JPMorgan Chase & Co.,Satya Nadella
ner_5364,2025-06-17T07:18:43.680691,user_3,Satya Nadella of JPMorgan Chase & Co. commented on strategy. $JPM reacts to the news. Analysts: downgrade.,JPM,JPMorgan Chase & Co.,Satya Nadella
ner_5365,2025-02-18T01:18:43.681681,user_2763,Brian Moynihan of Bank of America Corporation commented on strategy. $BAC reacts to the news. Analysts: downgrade.,BAC,Bank of America Corporation,Brian Moynihan
ner_5366,2025-06-05T03:18:43.681681,user_288,Elon Musk of Bank of America Corporation commented on strategy. $BAC reacts to the news. Analysts: downgrade.,BAC,Bank of America Corporation,Elon Musk
ner_5367,2025-09-25T11:18:43.681681,user_581,Satya Nadella of Microsoft Corporation commented on strategy. $MSFT reacts to the news. Analysts: downgrade.,MSFT,Microsoft Corporation,Satya Nadella
ner_5368,2025-06-15T08:18:43.681681,user_671,Jensen Huang of Apple Inc commented on strategy. $AAPL reacts to the news. Analysts: hold.,AAPL,Apple Inc,Jensen Huang
ner_5369,2024-12-06T18:18:43.681681,user_2528,Satya Nadella of JPMorgan Chase & Co. commented on strategy. $JPM reacts to the news. Analysts: downgrade.,JPM,JPMorgan Chase & Co.,Satya Nadella
ner_5370,2025-07-18T04:18:43.681681,user_1503,"Tim Cook of Amazon.com, Inc commented on strategy. $AMZN reacts to the news. Analysts: downgrade.",AMZN,"Amazon.com, Inc",Tim Cook
ner_5371,2025-01-02T03:18:43.681681,user_2992,"Satya Nadella of Meta Platforms, Inc commented on strategy. $META reacts to the news. Analysts: upgrade.",META,"Meta Platforms, Inc",Satya Nadella
ner_5372,2025-09-10T13:18:43.681681,user_1,Tim Cook of Microsoft Corporation commented on strategy. $MSFT reacts to the news. Analysts: downgrade.,MSFT,Microsoft Corporation,Tim Cook
ner_5373,2025-04-05T14:18:43.681681,user_1649,Mark Zuckerberg of Alphabet Inc commented on strategy. $GOOG reacts to the news. Analysts: downgrade.,GOOG,Alphabet Inc,Mark Zuckerberg
ner_5374,2024-12-05T14:18:43.681681,user_166,"Satya Nadella of Amazon.com, Inc commented on strategy. $AMZN reacts to the news. Analysts: hold.",AMZN,"Amazon.com, Inc",Satya Nadella
ner_5375,2024-12-22T06:18:43.681681,user_2966,Mark Zuckerberg of JPMorgan Chase & Co. commented on strategy. $JPM reacts to the news. Analysts: downgrade.,JPM,JPMorgan Chase & Co.,Mark Zuckerberg
ner_5376,2025-08-01T02:18:43.681681,user_608,"Elon Musk of Meta Platforms, Inc commented on strategy. $META reacts to the news. Analysts: upgrade.",META,"Meta Platforms, Inc",Elon Musk
ner_5377,2025-10-25T15:18:43.681681,user_1832,Tim Cook of NVIDIA Corporation commented on strategy. $NVDA reacts to the news. Analysts: downgrade.,NVDA,NVIDIA Corporation,Tim Cook
ner_5378,2025-07-18T00:18:43.681681,user_948,"Warren Buffett of Amazon.com, Inc commented on strategy. $AMZN reacts to the news. Analysts: downgrade.",AMZN,"Amazon.com, Inc",Warren Buffett
ner_5379,2025-10-20T21:18:43.681681,user_2375,Mark Zuckerberg of Apple Inc commented on strategy. $AAPL reacts to the news. Analysts: hold.,AAPL,Apple Inc,Mark Zuckerberg
ner_5380,2025-02-03T02:18:43.681681,user_1497,Andy Jassy of NVIDIA Corporation commented on strategy. $NVDA reacts to the news. Analysts: hold.,NVDA,NVIDIA Corporation,Andy Jassy
ner_5381,2025-06-17T12:18:43.681681,user_188,Warren Buffett of NVIDIA Corporation commented on strategy. $NVDA reacts to the news. Analysts: upgrade.,NVDA,NVIDIA Corporation,Warren Buffett
ner_5382,2025-07-30T04:18:43.681681,user_576,Satya Nadella of Walmart Inc commented on strategy. $WMT reacts to the news. Analysts: hold.,WMT,Walmart Inc,Satya Nadella
ner_5383,2025-03-07T19:18:43.681681,user_1923,Jensen Huang of NVIDIA Corporation commented on strategy. $NVDA reacts to the news. Analysts: hold.,NVDA,NVIDIA Corporation,Jensen Huang
ner_5384,2025-03-24T10:18:43.681681,user_2787,"Tim Cook of Meta Platforms, Inc commented on strategy. $META reacts to the news. Analysts: upgrade.",META,"Meta Platforms, Inc",Tim Cook
ner_5385,2024-12-26T15:18:43.681681,user_215,Satya Nadella of Microsoft Corporation commented on strategy. $MSFT reacts to the news. Analysts: upgrade.,MSFT,Microsoft Corporation,Satya Nadella
ner_5386,2025-05-05T17:18:43.681681,user_1321,Sundar Pichai of Alphabet Inc commented on strategy. $GOOG reacts to the news. Analysts: downgrade.,GOOG,Alphabet Inc,Sundar Pichai
ner_5387,2025-10-06T20:18:43.681681,user_2991,Elon Musk of Alphabet Inc commented on strategy. $GOOG reacts to the news. Analysts: upgrade.,GOOG,Alphabet Inc,Elon Musk
ner_5388,2025-04-13T16:18:43.681681,user_2621,"Jamie Dimon of Amazon.com, Inc commented on strategy. $AMZN reacts to the news. Analysts: hold.",AMZN,"Amazon.com, Inc",Jamie Dimon
ner_5389,2024-11-28T02:18:43.681681,user_2121,"Tim Cook of Meta Platforms, Inc commented on strategy. $META reacts to the news. Analysts: hold.",META,"Meta Platforms, Inc",Tim Cook
ner_5390,2025-07-11T23:18:43.681681,user_2279,Satya Nadella of Microsoft Corporation commented on strategy. $MSFT reacts to the news. Analysts: hold.,MSFT,Microsoft Corporation,Satya Nadella
ner_5391,2025-08-17T22:18:43.681681,user_2277,Satya Nadella of Microsoft Corporation commented on strategy. $MSFT reacts to the news. Analysts: downgrade.,MSFT,Microsoft Corporation,Satya Nadella
ner_5392,2025-08-14T07:18:43.681681,user_2299,Tim Cook of Walmart Inc commented on strategy. $WMT reacts to the news. Analysts: upgrade.,WMT,Walmart Inc,Tim Cook
ner_5393,2024-12-29T20:18:43.681681,user_549,"Elon Musk of Tesla, Inc commented on strategy. $TSLA reacts to the news. Analysts: hold.",TSLA,"Tesla, Inc",Elon Musk
ner_5394,2025-05-15T07:18:43.681681,user_688,Warren Buffett of Walmart Inc commented on strategy. $WMT reacts to the news. Analysts: hold.,WMT,Walmart Inc,Warren Buffett
ner_5395,2025-09-02T11:18:43.681681,user_909,"Warren Buffett of Amazon.com, Inc commented on strategy. $AMZN reacts to the news. Analysts: hold.",AMZN,"Amazon.com, Inc",Warren Buffett
ner_5396,2025-05-27T08:18:43.681681,user_2772,Warren Buffett of Apple Inc commented on strategy. $AAPL reacts to the news. Analysts: hold.,AAPL,Apple Inc,Warren Buffett
ner_5397,2025-10-11T15:18:43.681681,user_2924,"Sundar Pichai of Meta Platforms, Inc commented on strategy. $META reacts to the news. Analysts: upgrade.",META,"Meta Platforms, Inc",Sundar Pichai
ner_5398,2025-08-12T14:18:43.681681,user_432,Warren Buffett of Microsoft Corporation commented on strategy. $MSFT reacts to the news. Analysts: upgrade.,MSFT,Microsoft Corporation,Warren Buffett
ner_5399,2025-08-27T23:18:43.681681,user_2738,"Jamie Dimon of Amazon.com, Inc commented on strategy. $AMZN reacts to the news. Analysts: downgrade.",AMZN,"Amazon.com, Inc",Jamie Dimon
ner_5400,2025-09-07T01:18:43.681681,user_1569,Sundar Pichai of Microsoft Corporation commented on strategy. $MSFT reacts to the news. Analysts: downgrade.,MSFT,Microsoft Corporation,Sundar Pichai
ner_5401,2024-11-20T17:18:43.681681,user_2030,"Andy Jassy of Amazon.com, Inc commented on strategy. $AMZN reacts to the news. Analysts: downgrade.",AMZN,"Amazon.com, Inc",Andy Jassy
ner_5402,2025-06-30T05:18:43.681681,user_726,Elon Musk of Microsoft Corporation commented on strategy. $MSFT reacts to the news. Analysts: downgrade.,MSFT,Microsoft Corporation,Elon Musk
ner_5403,2025-01-06T18:18:43.681681,user_505,Warren Buffett of Bank of America Corporation commented on strategy. $BAC reacts to the news. Analysts: hold.,BAC,Bank of America Corporation,Warren Buffett
ner_5404,2025-08-05T04:18:43.681681,user_965,Jamie Dimon of NVIDIA Corporation commented on strategy. $NVDA reacts to the news. Analysts: downgrade.,NVDA,NVIDIA Corporation,Jamie Dimon
ner_5405,2025-10-24T03:18:43.681681,user_1131,Jamie Dimon of JPMorgan Chase & Co. commented on strategy. $JPM reacts to the news. Analysts: hold.,JPM,JPMorgan Chase & Co.,Jamie Dimon
ner_5406,2025-08-28T02:18:43.681681,user_1924,"Elon Musk of Tesla, Inc commented on strategy. $TSLA reacts to the news. Analysts: upgrade.",TSLA,"Tesla, Inc",Elon Musk
ner_5407,2025-03-03T01:18:43.681681,user_2661,Jamie Dimon of JPMorgan Chase & Co. commented on strategy. $JPM reacts to the news. Analysts: downgrade.,JPM,JPMorgan Chase & Co.,Jamie Dimon
ner_5408,2025-03-12T14:18:43.681681,user_271,"Jamie Dimon of Tesla, Inc commented on strategy. $TSLA reacts to the news. Analysts: upgrade.",TSLA,"Tesla, Inc",Jamie Dimon
ner_5409,2025-11-01T09:18:43.681681,user_818,"Jamie Dimon of Amazon.com, Inc commented on strategy. $AMZN reacts to the news. Analysts: hold.",AMZN,"Amazon.com, Inc",Jamie Dimon
ner_5410,2025-08-03T20:18:43.681681,user_1818,Brian Moynihan of Alphabet Inc commented on strategy. $GOOG reacts to the news. Analysts: hold.,GOOG,Alphabet Inc,Brian Moynihan
ner_5411,2025-07-09T12:18:43.682676,user_1907,Jensen Huang of Apple Inc commented on strategy. $AAPL reacts to the news. Analysts: upgrade.,AAPL,Apple Inc,Jensen Huang
ner_5412,2025-02-09T00:18:43.682676,user_741,Elon Musk of Walmart Inc commented on strategy. $WMT reacts to the news. Analysts: hold.,WMT,Walmart Inc,Elon Musk
ner_5413,2025-09-17T03:18:43.682676,user_1757,Andy Jassy of Bank of America Corporation commented on strategy. $BAC reacts to the news. Analysts: upgrade.,BAC,Bank of America Corporation,Andy Jassy
ner_5414,2025-05-24T12:18:43.682676,user_157,"Sundar Pichai of Meta Platforms, Inc commented on strategy. $META reacts to the news. Analysts: hold.",META,"Meta Platforms, Inc",Sundar Pichai
ner_5415,2025-05-17T11:18:43.682676,user_2561,Brian Moynihan of Bank of America Corporation commented on strategy. $BAC reacts to the news. Analysts: upgrade.,BAC,Bank of America Corporation,Brian Moynihan
ner_5416,2025-09-24T07:18:43.682676,user_2136,Andy Jassy of Walmart Inc commented on strategy. $WMT reacts to the news. Analysts: hold.,WMT,Walmart Inc,Andy Jassy
ner_5417,2025-01-12T01:18:43.682676,user_2340,"Jamie Dimon of Amazon.com, Inc commented on strategy. $AMZN reacts to the news. Analysts: downgrade.",AMZN,"Amazon.com, Inc",Jamie Dimon
ner_5418,2025-07-02T04:18:43.683688,user_819,Tim Cook of Alphabet Inc commented on strategy. $GOOG reacts to the news. Analysts: upgrade.,GOOG,Alphabet Inc,Tim Cook
ner_5419,2025-05-15T04:18:43.683688,user_363,Mark Zuckerberg of Apple Inc commented on strategy. $AAPL reacts to the news. Analysts: upgrade.,AAPL,Apple Inc,Mark Zuckerberg
ner_5420,2025-11-06T10:18:43.683688,user_1668,"Tim Cook of Amazon.com, Inc commented on strategy. $AMZN reacts to the news. Analysts: hold.",AMZN,"Amazon.com, Inc",Tim Cook
ner_5421,2025-06-11T09:18:43.683688,user_2526,Andy Jassy of Microsoft Corporation commented on strategy. $MSFT reacts to the news. Analysts: downgrade.,MSFT,Microsoft Corporation,Andy Jassy
ner_5422,2024-11-14T10:18:43.683688,user_2710,Andy Jassy of Apple Inc commented on strategy. $AAPL reacts to the news. Analysts: hold.,AAPL,Apple Inc,Andy Jassy
ner_5423,2025-07-10T07:18:43.683688,user_1080,Jamie Dimon of NVIDIA Corporation commented on strategy. $NVDA reacts to the news. Analysts: upgrade.,NVDA,NVIDIA Corporation,Jamie Dimon
ner_5424,2025-01-15T06:18:43.683688,user_165,Sundar Pichai of Microsoft Corporation commented on strategy. $MSFT reacts to the news. Analysts: downgrade.,MSFT,Microsoft Corporation,Sundar Pichai
ner_5425,2025-11-10T00:18:43.683688,user_410,Elon Musk of Apple Inc commented on strategy. $AAPL reacts to the news. Analysts: upgrade.,AAPL,Apple Inc,Elon Musk
ner_5426,2025-03-14T19:18:43.683688,user_1829,"Sundar Pichai of Amazon.com, Inc commented on strategy. $AMZN reacts to the news. Analysts: downgrade.",AMZN,"Amazon.com, Inc",Sundar Pichai
ner_5427,2025-02-17T12:18:43.683688,user_617,Elon Musk of Apple Inc commented on strategy. $AAPL reacts to the news. Analysts: downgrade.,AAPL,Apple Inc,Elon Musk
ner_5428,2025-08-03T02:18:43.683688,user_1794,Sundar Pichai of Bank of America Corporation commented on strategy. $BAC reacts to the news. Analysts: hold.,BAC,Bank of America Corporation,Sundar Pichai
ner_5429,2025-04-28T19:18:43.683688,user_488,"Andy Jassy of Amazon.com, Inc commented on strategy. $AMZN reacts to the news. Analysts: downgrade.",AMZN,"Amazon.com, Inc",Andy Jassy
ner_5430,2025-10-10T04:18:43.683688,user_772,"Sundar Pichai of Meta Platforms, Inc commented on strategy. $META reacts to the news. Analysts: upgrade.",META,"Meta Platforms, Inc",Sundar Pichai
ner_5431,2025-09-10T18:18:43.683688,user_2078,"Andy Jassy of Tesla, Inc commented on strategy. $TSLA reacts to the news. Analysts: upgrade.",TSLA,"Tesla, Inc",Andy Jassy
ner_5432,2025-07-30T05:18:43.683688,user_2043,"Elon Musk of Amazon.com, Inc commented on strategy. $AMZN reacts to the news. Analysts: hold.",AMZN,"Amazon.com, Inc",Elon Musk
ner_5433,2025-09-16T08:18:43.683688,user_1994,Sundar Pichai of JPMorgan Chase & Co. commented on strategy. $JPM reacts to the news. Analysts: upgrade.,JPM,JPMorgan Chase & Co.,Sundar Pichai
ner_5434,2025-04-15T12:18:43.683688,user_1264,Satya Nadella of Microsoft Corporation commented on strategy. $MSFT reacts to the news. Analysts: downgrade.,MSFT,Microsoft Corporation,Satya Nadella
ner_5435,2025-10-01T18:18:43.683688,user_1253,Sundar Pichai of Apple Inc commented on strategy. $AAPL reacts to the news. Analysts: upgrade.,AAPL,Apple Inc,Sundar Pichai
ner_5436,2025-04-28T09:18:43.683688,user_1273,Jamie Dimon of JPMorgan Chase & Co. commented on strategy. $JPM reacts to the news. Analysts: hold.,JPM,JPMorgan Chase & Co.,Jamie Dimon
ner_5437,2024-12-23T11:18:43.683688,user_1987,Satya Nadella of JPMorgan Chase & Co. commented on strategy. $JPM reacts to the news. Analysts: hold.,JPM,JPMorgan Chase & Co.,Satya Nadella
ner_5438,2025-06-05T14:18:43.683688,user_499,Mark Zuckerberg of Bank of America Corporation commented on strategy. $BAC reacts to the news. Analysts: upgrade.,BAC,Bank of America Corporation,Mark Zuckerberg
ner_5439,2025-06-15T09:18:43.683688,user_2669,Sundar Pichai of NVIDIA Corporation commented on strategy. $NVDA reacts to the news. Analysts: downgrade.,NVDA,NVIDIA Corporation,Sundar Pichai
ner_5440,2025-09-14T18:18:43.683688,user_1731,Satya Nadella of Apple Inc commented on strategy. $AAPL reacts to the news. Analysts: downgrade.,AAPL,Apple Inc,Satya Nadella
ner_5441,2025-05-07T13:18:43.683688,user_2544,Jamie Dimon of Microsoft Corporation commented on strategy. $MSFT reacts to the news. Analysts: upgrade.,MSFT,Microsoft Corporation,Jamie Dimon
ner_5442,2024-12-31T01:18:43.683688,user_671,Tim Cook of JPMorgan Chase & Co. commented on strategy. $JPM reacts to the news. Analysts: downgrade.,JPM,JPMorgan Chase & Co.,Tim Cook
ner_5443,2025-03-05T10:18:43.683688,user_412,Satya Nadella of Alphabet Inc commented on strategy. $GOOG reacts to the news. Analysts: downgrade.,GOOG,Alphabet Inc,Satya Nadella
ner_5444,2024-11-20T08:18:43.683688,user_516,Elon Musk of Bank of America Corporation commented on strategy. $BAC reacts to the news. Analysts: downgrade.,BAC,Bank of America Corporation,Elon Musk
ner_5445,2025-03-15T10:18:43.683688,user_2480,Satya Nadella of Bank of America Corporation commented on strategy. $BAC reacts to the news. Analysts: hold.,BAC,Bank of America Corporation,Satya Nadella
ner_5446,2025-06-07T12:18:43.683688,user_1833,Satya Nadella of Apple Inc commented on strategy. $AAPL reacts to the news. Analysts: hold.,AAPL,Apple Inc,Satya Nadella
ner_5447,2024-12-14T02:18:43.683688,user_2159,Satya Nadella of JPMorgan Chase & Co. commented on strategy. $JPM reacts to the news. Analysts: upgrade.,JPM,JPMorgan Chase & Co.,Satya Nadella
ner_5448,2025-10-26T13:18:43.683688,user_701,"Sundar Pichai of Tesla, Inc commented on strategy. $TSLA reacts to the news. Analysts: upgrade.",TSLA,"Tesla, Inc",Sundar Pichai
ner_5449,2024-12-26T06:18:43.683688,user_2543,Jamie Dimon of Microsoft Corporation commented on strategy. $MSFT reacts to the news. Analysts: downgrade.,MSFT,Microsoft Corporation,Jamie Dimon
ner_5450,2025-08-27T10:18:43.683688,user_1684,Satya Nadella of NVIDIA Corporation commented on strategy. $NVDA reacts to the news. Analysts: hold.,NVDA,NVIDIA Corporation,Satya Nadella
ner_5451,2025-09-19T13:18:43.683688,user_2263,Jensen Huang of Alphabet Inc commented on strategy. $GOOG reacts to the news. Analysts: upgrade.,GOOG,Alphabet Inc,Jensen Huang
ner_5452,2025-09-06T17:18:43.683688,user_589,"Jamie Dimon of Amazon.com, Inc commented on strategy. $AMZN reacts to the news. Analysts: downgrade.",AMZN,"Amazon.com, Inc",Jamie Dimon
ner_5453,2025-08-21T10:18:43.683688,user_2226,"Jensen Huang of Meta Platforms, Inc commented on strategy. $META reacts to the news. Analysts: upgrade.",META,"Meta Platforms, Inc",Jensen Huang
ner_5454,2025-04-07T07:18:43.683688,user_919,Sundar Pichai of Microsoft Corporation commented on strategy. $MSFT reacts to the news. Analysts: hold.,MSFT,Microsoft Corporation,Sundar Pichai
ner_5455,2024-12-16T22:18:43.683688,user_108,"Satya Nadella of Amazon.com, Inc commented on strategy. $AMZN reacts to the news. Analysts: hold.",AMZN,"Amazon.com, Inc",Satya Nadella
ner_5456,2025-08-31T01:18:43.683688,user_112,"Jensen Huang of Meta Platforms, Inc commented on strategy. $META reacts to the news. Analysts: hold.",META,"Meta Platforms, Inc",Jensen Huang
ner_5457,2025-01-16T20:18:43.683688,user_370,Warren Buffett of JPMorgan Chase & Co. commented on strategy. $JPM reacts to the news. Analysts: hold.,JPM,JPMorgan Chase & Co.,Warren Buffett
ner_5458,2024-11-20T19:18:43.683688,user_729,Satya Nadella of Walmart Inc commented on strategy. $WMT reacts to the news. Analysts: downgrade.,WMT,Walmart Inc,Satya Nadella
ner_5459,2025-02-10T17:18:43.683688,user_1036,Tim Cook of NVIDIA Corporation commented on strategy. $NVDA reacts to the news. Analysts: upgrade.,NVDA,NVIDIA Corporation,Tim Cook
ner_5460,2025-06-13T07:18:43.683688,user_1365,Brian Moynihan of Walmart Inc commented on strategy. $WMT reacts to the news. Analysts: upgrade.,WMT,Walmart Inc,Brian Moynihan
ner_5461,2025-11-09T01:18:43.683688,user_400,Jensen Huang of JPMorgan Chase & Co. commented on strategy. $JPM reacts to the news. Analysts: hold.,JPM,JPMorgan Chase & Co.,Jensen Huang
ner_5462,2025-03-10T11:18:43.683688,user_479,Andy Jassy of Microsoft Corporation commented on strategy. $MSFT reacts to the news. Analysts: downgrade.,MSFT,Microsoft Corporation,Andy Jassy
ner_5463,2024-12-02T00:18:43.684687,user_1807,"Elon Musk of Tesla, Inc commented on strategy. $TSLA reacts to the news. Analysts: upgrade.",TSLA,"Tesla, Inc",Elon Musk
ner_5464,2025-03-25T20:18:43.684687,user_1419,Satya Nadella of Microsoft Corporation commented on strategy. $MSFT reacts to the news. Analysts: upgrade.,MSFT,Microsoft Corporation,Satya Nadella
ner_5465,2025-08-19T07:18:43.684687,user_439,Mark Zuckerberg of JPMorgan Chase & Co. commented on strategy. $JPM reacts to the news. Analysts: hold.,JPM,JPMorgan Chase & Co.,Mark Zuckerberg
ner_5466,2024-12-28T09:18:43.684687,user_2399,Elon Musk of Walmart Inc commented on strategy. $WMT reacts to the news. Analysts: hold.,WMT,Walmart Inc,Elon Musk
ner_5467,2025-01-04T16:18:43.684687,user_1171,Andy Jassy of NVIDIA Corporation commented on strategy. $NVDA reacts to the news. Analysts: downgrade.,NVDA,NVIDIA Corporation,Andy Jassy
ner_5468,2025-08-23T16:18:43.684687,user_2052,Mark Zuckerberg of Microsoft Corporation commented on strategy. $MSFT reacts to the news. Analysts: upgrade.,MSFT,Microsoft Corporation,Mark Zuckerberg
ner_5469,2025-11-12T21:18:43.684687,user_2748,"Jensen Huang of Amazon.com, Inc commented on strategy. $AMZN reacts to the news. Analysts: hold.",AMZN,"Amazon.com, Inc",Jensen Huang
ner_5470,2025-07-09T03:18:43.684687,user_2207,Warren Buffett of Bank of America Corporation commented on strategy. $BAC reacts to the news. Analysts: upgrade.,BAC,Bank of America Corporation,Warren Buffett
ner_5471,2025-10-16T01:18:43.684687,user_2369,"Sundar Pichai of Amazon.com, Inc commented on strategy. $AMZN reacts to the news. Analysts: upgrade.",AMZN,"Amazon.com, Inc",Sundar Pichai
ner_5472,2025-10-17T18:18:43.684687,user_2455,"Elon Musk of Amazon.com, Inc commented on strategy. $AMZN reacts to the news. Analysts: hold.",AMZN,"Amazon.com, Inc",Elon Musk
ner_5473,2025-04-12T11:18:43.684687,user_88,Satya Nadella of Apple Inc commented on strategy. $AAPL reacts to the news. Analysts: downgrade.,AAPL,Apple Inc,Satya Nadella
ner_5474,2025-04-22T22:18:43.684687,user_2978,Elon Musk of Apple Inc commented on strategy. $AAPL reacts to the news. Analysts: upgrade.,AAPL,Apple Inc,Elon Musk
ner_5475,2025-01-06T00:18:43.684687,user_419,Brian Moynihan of Apple Inc commented on strategy. $AAPL reacts to the news. Analysts: upgrade.,AAPL,Apple Inc,Brian Moynihan
ner_5476,2024-12-12T03:18:43.684687,user_1416,Sundar Pichai of NVIDIA Corporation commented on strategy. $NVDA reacts to the news. Analysts: upgrade.,NVDA,NVIDIA Corporation,Sundar Pichai
ner_5477,2025-10-10T13:18:43.684687,user_1418,"Elon Musk of Amazon.com, Inc commented on strategy. $AMZN reacts to the news. Analysts: upgrade.",AMZN,"Amazon.com, Inc",Elon Musk
ner_5478,2025-09-27T11:18:43.684687,user_2946,Sundar Pichai of JPMorgan Chase & Co. commented on strategy. $JPM reacts to the news. Analysts: upgrade.,JPM,JPMorgan Chase & Co.,Sundar Pichai
ner_5479,2025-06-16T18:18:43.684687,user_2845,Brian Moynihan of Apple Inc commented on strategy. $AAPL reacts to the news. Analysts: hold.,AAPL,Apple Inc,Brian Moynihan
ner_5480,2024-12-11T11:18:43.684687,user_1047,Brian Moynihan of Alphabet Inc commented on strategy. $GOOG reacts to the news. Analysts: upgrade.,GOOG,Alphabet Inc,Brian Moynihan
ner_5481,2025-03-24T11:18:43.684687,user_2719,Mark Zuckerberg of Bank of America Corporation commented on strategy. $BAC reacts to the news. Analysts: downgrade.,BAC,Bank of America Corporation,Mark Zuckerberg
ner_5482,2025-06-20T20:18:43.684687,user_1216,Warren Buffett of Bank of America Corporation commented on strategy. $BAC reacts to the news. Analysts: downgrade.,BAC,Bank of America Corporation,Warren Buffett
ner_5483,2025-04-23T06:18:43.684687,user_1585,"Brian Moynihan of Amazon.com, Inc commented on strategy. $AMZN reacts to the news. Analysts: upgrade.",AMZN,"Amazon.com, Inc",Brian Moynihan
ner_5484,2025-08-04T12:18:43.684687,user_924,"Jamie Dimon of Meta Platforms, Inc commented on strategy. $META reacts to the news. Analysts: downgrade.",META,"Meta Platforms, Inc",Jamie Dimon
ner_5485,2025-01-11T15:18:43.684687,user_327,Jamie Dimon of JPMorgan Chase & Co. commented on strategy. $JPM reacts to the news. Analysts: downgrade.,JPM,JPMorgan Chase & Co.,Jamie Dimon
ner_5486,2024-12-19T23:18:43.684687,user_295,Sundar Pichai of Alphabet Inc commented on strategy. $GOOG reacts to the news. Analysts: upgrade.,GOOG,Alphabet Inc,Sundar Pichai
ner_5487,2024-11-25T09:18:43.684687,user_2348,Jensen Huang of Bank of America Corporation commented on strategy. $BAC reacts to the news. Analysts: upgrade.,BAC,Bank of America Corporation,Jensen Huang
ner_5488,2025-01-21T08:18:43.684687,user_1425,Jamie Dimon of Alphabet Inc commented on strategy. $GOOG reacts to the news. Analysts: hold.,GOOG,Alphabet Inc,Jamie Dimon
ner_5489,2024-12-02T05:18:43.684687,user_418,Andy Jassy of Apple Inc commented on strategy. $AAPL reacts to the news. Analysts: downgrade.,AAPL,Apple Inc,Andy Jassy
ner_5490,2025-07-12T08:18:43.684687,user_199,Jamie Dimon of Bank of America Corporation commented on strategy. $BAC reacts to the news. Analysts: upgrade.,BAC,Bank of America Corporation,Jamie Dimon
ner_5491,2025-02-12T10:18:43.684687,user_1435,Tim Cook of JPMorgan Chase & Co. commented on strategy. $JPM reacts to the news. Analysts: upgrade.,JPM,JPMorgan Chase & Co.,Tim Cook
ner_5492,2024-12-12T17:18:43.684687,user_1914,"Warren Buffett of Meta Platforms, Inc commented on strategy. $META reacts to the news. Analysts: downgrade.",META,"Meta Platforms, Inc",Warren Buffett
ner_5493,2025-09-18T04:18:43.684687,user_1087,Brian Moynihan of Bank of America Corporation commented on strategy. $BAC reacts to the news. Analysts: downgrade.,BAC,Bank of America Corporation,Brian Moynihan
ner_5494,2025-02-25T07:18:43.684687,user_361,Brian Moynihan of Apple Inc commented on strategy. $AAPL reacts to the news. Analysts: hold.,AAPL,Apple Inc,Brian Moynihan
ner_5495,2025-05-31T12:18:43.684687,user_1403,"Warren Buffett of Meta Platforms, Inc commented on strategy. $META reacts to the news. Analysts: upgrade.",META,"Meta Platforms, Inc",Warren Buffett
ner_5496,2025-10-28T04:18:43.684687,user_701,Satya Nadella of JPMorgan Chase & Co. commented on strategy. $JPM reacts to the news. Analysts: upgrade.,JPM,JPMorgan Chase & Co.,Satya Nadella
ner_5497,2025-03-18T05:18:43.684687,user_894,Brian Moynihan of JPMorgan Chase & Co. commented on strategy. $JPM reacts to the news. Analysts: hold.,JPM,JPMorgan Chase & Co.,Brian Moynihan
ner_5498,2025-07-21T17:18:43.684687,user_2792,Jamie Dimon of NVIDIA Corporation commented on strategy. $NVDA reacts to the news. Analysts: upgrade.,NVDA,NVIDIA Corporation,Jamie Dimon
ner_5499,2025-10-31T21:18:43.684687,user_1286,Jamie Dimon of Microsoft Corporation commented on strategy. $MSFT reacts to the news. Analysts: upgrade.,MSFT,Microsoft Corporation,Jamie Dimon
ner_5500,2024-12-03T20:18:43.684687,user_2625,Sundar Pichai of NVIDIA Corporation commented on strategy. $NVDA reacts to the news. Analysts: hold.,NVDA,NVIDIA Corporation,Sundar Pichai
