id,timestamp,user,text,ticker,topic_label,engagement
topic_4031,2025-01-04T12:16:34.140112,user_631,$AAPL integration reported — investors cautious,AAPL,merger,5
topic_4032,2025-01-11T12:16:34.140112,user_321,$BAC cash return reported — stock jumps,BAC,dividend,8
topic_4033,2024-11-13T12:16:34.140112,user_713,$AMZN rollout reported — analysts note,AMZN,product_launch,9
topic_4034,2025-04-16T12:16:34.140112,user_1928,$GOOG outlook reported — analysts note,GOOG,guidance,3
topic_4035,2025-01-23T12:16:34.141112,user_1920,$GOOG inflation reported — stock jumps,GOOG,macro,12
topic_4036,2025-04-14T12:16:34.141112,user_103,$GOOG chip shortage reported — analysts note,GOOG,supply_chain,5
topic_4037,2025-03-31T12:16:34.141112,user_1334,$META profits reported — stock jumps,META,earnings,5
topic_4038,2025-03-10T12:16:34.141112,user_749,$TSLA probe reported — analysts note,TSLA,regulation,5
topic_4039,2025-01-30T12:16:34.141112,user_1345,$BAC cash return reported — market reaction muted,BAC,dividend,8
topic_4040,2025-03-27T12:16:34.141112,user_2272,$BAC insider reported — investors cautious,BAC,insider_trading,6
topic_4041,2025-01-20T12:16:34.141112,user_1440,$BAC beat reported — stock jumps,BAC,earnings,5
topic_4042,2025-09-29T12:16:34.141112,user_2098,$GOOG gdp reported — investors cautious,GOOG,macro,4
topic_4043,2025-03-02T12:16:34.141112,user_1181,$JPM hiring reported — investors cautious,JPM,hiring,11
topic_4044,2025-06-19T12:16:34.141112,user_879,$MSFT spinoff reported — analysts note,MSFT,merger,7
topic_4045,2025-06-17T12:16:34.141112,user_1500,$AMZN rate hike reported — investors cautious,AMZN,macro,8
topic_4046,2025-02-12T12:16:34.141112,user_1956,$TSLA forecast reported — stock jumps,TSLA,guidance,8
topic_4047,2025-05-14T12:16:34.141112,user_682,$JPM spinoff reported — market reaction muted,JPM,merger,4
topic_4048,2025-10-09T12:16:34.141112,user_2373,$GOOG port reported — investors cautious,GOOG,supply_chain,5
topic_4049,2025-10-07T12:16:34.141112,user_1894,$AAPL acquire reported — analysts note,AAPL,merger,6
topic_4050,2025-05-20T12:16:34.141112,user_846,$AMZN eps reported — analysts note,AMZN,earnings,10
topic_4051,2024-12-12T12:16:34.141112,user_1240,$GOOG inflation reported — analysts note,GOOG,macro,3
topic_4052,2024-11-24T12:16:34.141112,user_1409,$BAC launch reported — investors cautious,BAC,product_launch,5
topic_4053,2025-10-10T12:16:34.141112,user_2080,$GOOG new product reported — stock jumps,GOOG,product_launch,8
topic_4054,2025-11-10T12:16:34.141112,user_791,$GOOG  unveiled reported — market reaction muted,GOOG,product_launch,5
topic_4055,2025-01-13T12:16:34.141112,user_1439,$GOOG shareholder reported — analysts note,GOOG,dividend,3
topic_4056,2025-07-20T12:16:34.141112,user_1634,$AMZN integration reported — investors cautious,AMZN,merger,6
topic_4057,2025-04-19T12:16:34.141112,user_2417,$AMZN regulatory reported — analysts note,AMZN,regulation,9
topic_4058,2025-08-16T12:16:34.141112,user_797,$JPM buyout reported — analysts note,JPM,merger,5
topic_4059,2025-07-12T12:16:34.141112,user_669,$JPM logistics reported — market reaction muted,JPM,supply_chain,5
topic_4060,2025-10-11T12:16:34.142112,user_144,$MSFT regulatory reported — investors cautious,MSFT,regulation,11
topic_4061,2025-05-05T12:16:34.142112,user_662,$WMT port reported — market reaction muted,WMT,supply_chain,6
topic_4062,2025-02-15T12:16:34.142112,user_1020,$BAC spinoff reported — market reaction muted,BAC,merger,8
topic_4063,2025-01-29T12:16:34.142112,user_2228,$WMT chip shortage reported — stock jumps,WMT,supply_chain,6
topic_4064,2025-07-20T12:16:34.142112,user_784,$TSLA rollout reported — stock jumps,TSLA,product_launch,11
topic_4065,2025-11-13T12:16:34.142112,user_1404,$BAC guidance reported — market reaction muted,BAC,guidance,4
topic_4066,2025-03-28T12:16:34.142112,user_1917,$TSLA launch reported — analysts note,TSLA,product_launch,6
topic_4067,2024-11-23T12:16:34.142112,user_352,$JPM launch reported — stock jumps,JPM,product_launch,7
topic_4068,2025-03-11T12:16:34.142112,user_808,$WMT q1 reported — investors cautious,WMT,earnings,7
topic_4069,2025-09-25T12:16:34.142112,user_1039,$TSLA delay reported — stock jumps,TSLA,supply_chain,8
topic_4070,2025-04-13T12:16:34.142112,user_995,$WMT hiring reported — stock jumps,WMT,hiring,4
topic_4071,2025-07-22T12:16:34.142112,user_446,$WMT buyout reported — stock jumps,WMT,merger,5
topic_4072,2024-12-27T12:16:34.142112,user_917,$WMT forecast reported — analysts note,WMT,guidance,5
topic_4073,2025-05-31T12:16:34.142112,user_645,$BAC layoff reported — market reaction muted,BAC,hiring,10
topic_4074,2025-05-12T12:16:34.142112,user_1948,$BAC lawsuit reported — stock jumps,BAC,regulation,11
topic_4075,2025-05-24T12:16:34.142112,user_2403,$TSLA delay reported — market reaction muted,TSLA,supply_chain,10
topic_4076,2025-05-07T12:16:34.142112,user_639,$META layoff reported — market reaction muted,META,hiring,7
topic_4077,2025-11-08T12:16:34.142112,user_1668,$AAPL beat reported — market reaction muted,AAPL,earnings,3
topic_4078,2025-05-31T12:16:34.142112,user_1269,$META cpi reported — stock jumps,META,macro,7
topic_4079,2025-07-22T12:16:34.142112,user_1648,$AMZN shareholder reported — analysts note,AMZN,dividend,6
topic_4080,2025-03-02T12:16:34.142112,user_882,$BAC spinoff reported — market reaction muted,BAC,merger,11
topic_4081,2025-11-10T12:16:34.142112,user_2115,$MSFT buyback reported — analysts note,MSFT,insider_trading,7
topic_4082,2025-05-17T12:16:34.142112,user_2458,$AMZN inflation reported — investors cautious,AMZN,macro,7
topic_4083,2024-11-13T12:16:34.142112,user_1672,$JPM port reported — investors cautious,JPM,supply_chain,7
topic_4084,2025-02-16T12:16:34.142112,user_789,$TSLA gdp reported — investors cautious,TSLA,macro,3
topic_4085,2025-03-20T12:16:34.143112,user_2367,$NVDA inflation reported — analysts note,NVDA,macro,8
topic_4086,2025-07-17T12:16:34.143112,user_824,$AAPL q1 reported — stock jumps,AAPL,earnings,7
topic_4087,2025-09-10T12:16:34.143112,user_1841,$JPM cpi reported — investors cautious,JPM,macro,8
topic_4088,2025-04-01T12:16:34.143112,user_2,$JPM launch reported — investors cautious,JPM,product_launch,3
topic_4089,2025-04-18T12:16:34.143112,user_1314,$MSFT acquire reported — market reaction muted,MSFT,merger,6
topic_4090,2025-06-23T12:16:34.143112,user_1433,$AAPL cpi reported — analysts note,AAPL,macro,8
topic_4091,2025-04-06T12:16:34.143112,user_801,$WMT payout reported — market reaction muted,WMT,dividend,8
topic_4092,2025-05-21T12:16:34.143112,user_1569,$AMZN filing reported — stock jumps,AMZN,insider_trading,3
topic_4093,2025-03-06T12:16:34.143112,user_2489,$META dividend reported — investors cautious,META,dividend,8
topic_4094,2025-03-06T12:16:34.143112,user_1785,$GOOG supplier reported — market reaction muted,GOOG,supply_chain,8
topic_4095,2025-05-17T12:16:34.143112,user_1628,$WMT yield reported — investors cautious,WMT,dividend,4
topic_4096,2024-12-11T12:16:34.143112,user_2143,$BAC launch reported — investors cautious,BAC,product_launch,6
topic_4097,2025-03-10T12:16:34.143112,user_116,$JPM spinoff reported — stock jumps,JPM,merger,7
topic_4098,2024-12-17T12:16:34.143112,user_2416,$JPM lawsuit reported — analysts note,JPM,regulation,2
topic_4099,2025-04-15T12:16:34.143112,user_1076,$GOOG insider reported — analysts note,GOOG,insider_trading,7
topic_4100,2025-01-02T12:16:34.143112,user_465,$NVDA shareholder reported — market reaction muted,NVDA,dividend,6
topic_4101,2024-12-29T12:16:34.143112,user_1699,$BAC filing reported — analysts note,BAC,insider_trading,11
topic_4102,2025-06-12T12:16:34.143112,user_354,$BAC profits reported — market reaction muted,BAC,earnings,6
topic_4103,2024-12-19T12:16:34.143112,user_825,$BAC outlook reported — stock jumps,BAC,guidance,9
topic_4104,2025-02-17T12:16:34.143112,user_1867,$GOOG talent reported — investors cautious,GOOG,hiring,5
topic_4105,2025-08-30T12:16:34.143112,user_1057,$AAPL talent reported — analysts note,AAPL,hiring,5
topic_4106,2025-01-17T12:16:34.143112,user_823,$WMT filing reported — analysts note,WMT,insider_trading,10
topic_4107,2025-10-23T12:16:34.143112,user_1893,$WMT chip shortage reported — market reaction muted,WMT,supply_chain,9
topic_4108,2025-06-24T12:16:34.143112,user_2343,$MSFT buyback reported — market reaction muted,MSFT,insider_trading,5
topic_4109,2024-12-17T12:16:34.143112,user_186,$JPM dividend reported — analysts note,JPM,dividend,8
topic_4110,2025-10-15T12:16:34.144112,user_193,$TSLA layoff reported — investors cautious,TSLA,hiring,7
topic_4111,2025-03-28T12:16:34.144112,user_871,$BAC deal reported — stock jumps,BAC,merger,4
topic_4112,2025-04-14T12:16:34.144112,user_915,$BAC outlook reported — analysts note,BAC,guidance,6
topic_4113,2025-10-12T12:16:34.144112,user_1152,$MSFT forecast reported — analysts note,MSFT,guidance,8
topic_4114,2025-04-14T12:16:34.144112,user_1927,$AAPL spinoff reported — stock jumps,AAPL,merger,6
topic_4115,2025-01-19T12:16:34.144112,user_883,$AAPL buyout reported — stock jumps,AAPL,merger,2
topic_4116,2025-07-30T12:16:34.144112,user_757,$NVDA recruitment reported — stock jumps,NVDA,hiring,2
topic_4117,2025-10-07T12:16:34.144112,user_1011,$BAC regulatory reported — stock jumps,BAC,regulation,7
topic_4118,2025-05-29T12:16:34.144112,user_207,$AAPL yield reported — investors cautious,AAPL,dividend,5
topic_4119,2025-04-07T12:16:34.144112,user_2105,$NVDA hiring reported — market reaction muted,NVDA,hiring,7
topic_4120,2025-06-22T12:16:34.144112,user_1746,$META layoff reported — analysts note,META,hiring,9
topic_4121,2025-09-28T12:16:34.144112,user_571,$MSFT spinoff reported — investors cautious,MSFT,merger,9
topic_4122,2025-02-23T12:16:34.144112,user_2047,$AAPL acquire reported — market reaction muted,AAPL,merger,3
topic_4123,2025-01-09T12:16:34.144112,user_2044,$AAPL launch reported — stock jumps,AAPL,product_launch,7
topic_4124,2025-05-03T12:16:34.144112,user_2486,$MSFT forecast reported — analysts note,MSFT,guidance,8
topic_4125,2025-11-01T12:16:34.144112,user_1441,$TSLA headcount reported — analysts note,TSLA,hiring,6
topic_4126,2025-01-19T12:16:34.144112,user_1478,$WMT inflation reported — investors cautious,WMT,macro,6
topic_4127,2024-11-17T12:16:34.144112,user_1445,$TSLA port reported — stock jumps,TSLA,supply_chain,8
topic_4128,2025-08-17T12:16:34.144112,user_938,$META rollout reported — market reaction muted,META,product_launch,2
topic_4129,2025-05-23T12:16:34.144112,user_394,$NVDA compliance reported — investors cautious,NVDA,regulation,8
topic_4130,2025-10-20T12:16:34.144112,user_1881,$AAPL rollout reported — stock jumps,AAPL,product_launch,6
topic_4131,2025-11-13T12:16:34.144112,user_2496,$NVDA beat reported — stock jumps,NVDA,earnings,6
topic_4132,2024-12-16T12:16:34.144112,user_1200,$TSLA spinoff reported — stock jumps,TSLA,merger,8
topic_4133,2024-12-28T12:16:34.144112,user_630,$META rate hike reported — investors cautious,META,macro,6
topic_4134,2025-08-08T12:16:34.144112,user_2192,$AMZN deal reported — stock jumps,AMZN,merger,4
topic_4135,2024-11-27T12:16:34.144112,user_1508,$GOOG fine reported — analysts note,GOOG,regulation,3
topic_4136,2025-01-29T12:16:34.145112,user_316,$NVDA delay reported — investors cautious,NVDA,supply_chain,2
topic_4137,2025-04-01T12:16:34.145112,user_1116,$WMT logistics reported — analysts note,WMT,supply_chain,3
topic_4138,2024-12-27T12:16:34.145112,user_333,$AAPL next quarter reported — market reaction muted,AAPL,guidance,8
topic_4139,2025-06-13T12:16:34.145112,user_1879,$WMT merger reported — investors cautious,WMT,merger,6
topic_4140,2025-05-11T12:16:34.145112,user_1134,$AMZN port reported — analysts note,AMZN,supply_chain,9
topic_4141,2025-05-28T12:16:34.145112,user_2018,$TSLA lawsuit reported — analysts note,TSLA,regulation,6
topic_4142,2025-09-07T12:16:34.145112,user_1054,$NVDA filing reported — analysts note,NVDA,insider_trading,5
topic_4143,2025-04-12T12:16:34.145112,user_2010,$META layoff reported — investors cautious,META,hiring,4
topic_4144,2025-06-12T12:16:34.145112,user_320,$BAC headcount reported — market reaction muted,BAC,hiring,5
topic_4145,2025-03-20T12:16:34.145112,user_478,$AMZN profits reported — analysts note,AMZN,earnings,8
topic_4146,2025-08-01T12:16:34.145112,user_1199,$BAC new product reported — stock jumps,BAC,product_launch,11
topic_4147,2025-06-10T12:16:34.145112,user_1223,$JPM delay reported — market reaction muted,JPM,supply_chain,9
topic_4148,2025-06-30T12:16:34.145112,user_1937,$WMT buyback reported — market reaction muted,WMT,insider_trading,11
topic_4149,2025-01-12T12:16:34.145112,user_1278,$GOOG buyout reported — investors cautious,GOOG,merger,8
topic_4150,2025-08-08T12:16:34.145112,user_2390,$AMZN recruitment reported — stock jumps,AMZN,hiring,5
topic_4151,2025-03-31T12:16:34.145112,user_579,$AAPL port reported — investors cautious,AAPL,supply_chain,9
topic_4152,2025-09-02T12:16:34.145112,user_2056,$TSLA lawsuit reported — stock jumps,TSLA,regulation,6
topic_4153,2024-12-02T12:16:34.145112,user_2170,$WMT launch reported — analysts note,WMT,product_launch,2
topic_4154,2025-09-16T12:16:34.145112,user_595,$WMT released reported — stock jumps,WMT,product_launch,4
topic_4155,2025-09-15T12:16:34.145112,user_1394,$META rate hike reported — market reaction muted,META,macro,8
topic_4156,2025-05-26T12:16:34.145112,user_943,$WMT chip shortage reported — market reaction muted,WMT,supply_chain,6
topic_4157,2025-04-21T12:16:34.145112,user_281,$TSLA layoff reported — analysts note,TSLA,hiring,7
topic_4158,2025-03-17T12:16:34.145112,user_1343,$MSFT chip shortage reported — investors cautious,MSFT,supply_chain,7
topic_4159,2025-10-06T12:16:34.145112,user_845,$WMT filing reported — investors cautious,WMT,insider_trading,10
topic_4160,2025-11-04T12:16:34.145112,user_1192,$AMZN acquire reported — investors cautious,AMZN,merger,6
topic_4161,2024-12-26T12:16:34.145112,user_1921,$META acquire reported — analysts note,META,merger,2
topic_4162,2025-10-31T12:16:34.145112,user_1715,$WMT buyout reported — market reaction muted,WMT,merger,5
topic_4163,2025-11-02T12:16:34.145112,user_324,$MSFT rate hike reported — stock jumps,MSFT,macro,4
topic_4164,2025-05-19T12:16:34.145112,user_119,$AAPL new product reported — investors cautious,AAPL,product_launch,5
topic_4165,2025-06-02T12:16:34.145112,user_1723,$MSFT dividend reported — analysts note,MSFT,dividend,6
topic_4166,2025-05-10T12:16:34.145112,user_2112,$BAC merger reported — market reaction muted,BAC,merger,6
topic_4167,2025-06-09T12:16:34.145112,user_2286,$NVDA inflation reported — investors cautious,NVDA,macro,7
topic_4168,2025-01-25T12:16:34.145112,user_2430,$WMT port reported — stock jumps,WMT,supply_chain,8
topic_4169,2025-04-23T12:16:34.145112,user_2417,$TSLA forecast reported — investors cautious,TSLA,guidance,10
topic_4170,2025-10-31T12:16:34.145112,user_1142,$AAPL logistics reported — investors cautious,AAPL,supply_chain,8
topic_4171,2024-11-22T12:16:34.145112,user_953,$TSLA shareholder reported — investors cautious,TSLA,dividend,8
topic_4172,2025-04-28T12:16:34.145112,user_1707,$AMZN lawsuit reported — investors cautious,AMZN,regulation,9
topic_4173,2025-05-01T12:16:34.145112,user_1721,$WMT buyout reported — investors cautious,WMT,merger,3
topic_4174,2025-02-14T12:16:34.145112,user_2142,$WMT insider reported — stock jumps,WMT,insider_trading,3
topic_4175,2025-10-30T12:16:34.146625,user_1223,$AAPL released reported — investors cautious,AAPL,product_launch,5
topic_4176,2025-05-16T12:16:34.146625,user_2281,$JPM payout reported — market reaction muted,JPM,dividend,13
topic_4177,2025-09-01T12:16:34.146625,user_2023,$NVDA delay reported — analysts note,NVDA,supply_chain,4
topic_4178,2025-06-02T12:16:34.146625,user_664,$AAPL cash return reported — market reaction muted,AAPL,dividend,5
topic_4179,2025-03-03T12:16:34.146625,user_976,$NVDA acquire reported — market reaction muted,NVDA,merger,3
topic_4180,2025-06-09T12:16:34.146625,user_1392,$META new product reported — analysts note,META,product_launch,3
topic_4181,2024-12-26T12:16:34.146625,user_1553,$NVDA q2 reported — stock jumps,NVDA,earnings,3
topic_4182,2025-01-15T12:16:34.146625,user_110,$AAPL probe reported — stock jumps,AAPL,regulation,6
topic_4183,2025-02-14T12:16:34.146625,user_1451,$GOOG forecast reported — analysts note,GOOG,guidance,7
topic_4184,2024-12-30T12:16:34.146625,user_1823,$WMT insider sell reported — investors cautious,WMT,insider_trading,6
topic_4185,2025-11-11T12:16:34.146625,user_1002,$TSLA q2 reported — investors cautious,TSLA,earnings,9
topic_4186,2025-02-07T12:16:34.146625,user_2443,$META fine reported — investors cautious,META,regulation,10
topic_4187,2025-03-08T12:16:34.146625,user_101,$TSLA filing reported — investors cautious,TSLA,insider_trading,9
topic_4188,2025-10-25T12:16:34.146625,user_481,$AMZN logistics reported — stock jumps,AMZN,supply_chain,6
topic_4189,2024-12-18T12:16:34.146625,user_2349,$WMT chip shortage reported — investors cautious,WMT,supply_chain,4
topic_4190,2025-01-19T12:16:34.146625,user_2090,$JPM probe reported — investors cautious,JPM,regulation,2
topic_4191,2025-10-25T12:16:34.146625,user_21,$GOOG recession reported — stock jumps,GOOG,macro,7
topic_4192,2025-04-17T12:16:34.146625,user_2098,$JPM headcount reported — analysts note,JPM,hiring,10
topic_4193,2025-08-27T12:16:34.146625,user_1952,$MSFT shareholder reported — market reaction muted,MSFT,dividend,4
topic_4194,2025-05-14T12:16:34.146625,user_127,$AAPL gdp reported — analysts note,AAPL,macro,12
topic_4195,2025-05-21T12:16:34.146625,user_283,$AMZN forecast reported — analysts note,AMZN,guidance,9
topic_4196,2025-07-11T12:16:34.146625,user_1961,$AMZN gdp reported — market reaction muted,AMZN,macro,6
topic_4197,2025-04-27T12:16:34.146625,user_2147,$TSLA deal reported — stock jumps,TSLA,merger,8
topic_4198,2025-02-28T12:16:34.146625,user_1674,$GOOG inflation reported — analysts note,GOOG,macro,7
topic_4199,2025-07-06T12:16:34.146625,user_2309,$GOOG supplier reported — analysts note,GOOG,supply_chain,6
topic_4200,2025-11-05T12:16:34.147647,user_1003,$JPM profits reported — analysts note,JPM,earnings,7
topic_4201,2025-09-04T12:16:34.147647,user_955,$BAC integration reported — investors cautious,BAC,merger,4
topic_4202,2025-03-24T12:16:34.147647,user_984,$BAC rate hike reported — analysts note,BAC,macro,7
topic_4203,2025-08-30T12:16:34.147647,user_1016,$META next quarter reported — stock jumps,META,guidance,7
topic_4204,2025-02-13T12:16:34.147647,user_1500,$MSFT new product reported — stock jumps,MSFT,product_launch,5
topic_4205,2025-08-21T12:16:34.147647,user_299,$META gdp reported — investors cautious,META,macro,9
topic_4206,2025-08-15T12:16:34.147647,user_389,$GOOG port reported — analysts note,GOOG,supply_chain,6
topic_4207,2025-09-26T12:16:34.147647,user_1334,$GOOG beat reported — stock jumps,GOOG,earnings,11
topic_4208,2025-01-20T12:16:34.147647,user_4,$META recruitment reported — analysts note,META,hiring,5
topic_4209,2024-12-10T12:16:34.147647,user_763,$AAPL layoff reported — market reaction muted,AAPL,hiring,6
topic_4210,2025-01-13T12:16:34.147647,user_1082,$AAPL  unveiled reported — analysts note,AAPL,product_launch,6
topic_4211,2025-11-03T12:16:34.147647,user_2025,$AAPL headcount reported — market reaction muted,AAPL,hiring,11
topic_4212,2025-01-26T12:16:34.147647,user_976,$AMZN economy reported — market reaction muted,AMZN,macro,6
topic_4213,2025-04-05T12:16:34.147647,user_795,$AMZN gdp reported — stock jumps,AMZN,macro,5
topic_4214,2025-02-24T12:16:34.147647,user_429,$TSLA released reported — investors cautious,TSLA,product_launch,8
topic_4215,2025-07-28T12:16:34.147647,user_640,$AAPL buyout reported — market reaction muted,AAPL,merger,6
topic_4216,2025-09-18T12:16:34.147647,user_2215,$NVDA supplier reported — analysts note,NVDA,supply_chain,7
topic_4217,2025-08-06T12:16:34.147647,user_1174,$AAPL dividend reported — analysts note,AAPL,dividend,3
topic_4218,2025-04-12T12:16:34.147647,user_355,$NVDA  unveiled reported — market reaction muted,NVDA,product_launch,4
topic_4219,2025-07-14T12:16:34.147647,user_745,$META rollout reported — analysts note,META,product_launch,6
topic_4220,2024-11-22T12:16:34.147647,user_899,$JPM filing reported — analysts note,JPM,insider_trading,8
topic_4221,2025-08-07T12:16:34.147647,user_1180,$META next quarter reported — investors cautious,META,guidance,10
topic_4222,2025-05-01T12:16:34.147647,user_1043,$JPM beat reported — market reaction muted,JPM,earnings,5
topic_4223,2025-03-04T12:16:34.147647,user_974,$WMT logistics reported — market reaction muted,WMT,supply_chain,7
topic_4224,2025-09-09T12:16:34.147647,user_1372,$WMT deal reported — investors cautious,WMT,merger,5
topic_4225,2024-11-29T12:16:34.147647,user_1489,$WMT launch reported — analysts note,WMT,product_launch,9
topic_4226,2025-10-19T12:16:34.148643,user_594,$META layoff reported — market reaction muted,META,hiring,7
topic_4227,2025-08-06T12:16:34.148643,user_1938,$GOOG hiring reported — market reaction muted,GOOG,hiring,8
topic_4228,2025-03-03T12:16:34.148643,user_2027,$AAPL recruitment reported — investors cautious,AAPL,hiring,8
topic_4229,2025-01-20T12:16:34.148643,user_1521,$MSFT  unveiled reported — market reaction muted,MSFT,product_launch,6
topic_4230,2025-03-13T12:16:34.148643,user_150,$NVDA talent reported — analysts note,NVDA,hiring,13
topic_4231,2025-04-02T12:16:34.148643,user_1420,$META released reported — investors cautious,META,product_launch,7
topic_4232,2025-04-22T12:16:34.148643,user_749,$GOOG recession reported — market reaction muted,GOOG,macro,4
topic_4233,2025-05-31T12:16:34.148643,user_2401,$WMT gdp reported — stock jumps,WMT,macro,4
topic_4234,2025-06-25T12:16:34.148643,user_1275,$TSLA eps reported — market reaction muted,TSLA,earnings,7
topic_4235,2025-07-29T12:16:34.148643,user_901,$AAPL economy reported — stock jumps,AAPL,macro,6
topic_4236,2025-09-27T12:16:34.148643,user_816,$META talent reported — investors cautious,META,hiring,3
topic_4237,2025-02-26T12:16:34.148643,user_2035,$NVDA earnings reported — analysts note,NVDA,earnings,4
topic_4238,2025-06-13T12:16:34.148643,user_2396,$JPM filing reported — market reaction muted,JPM,insider_trading,1
topic_4239,2025-06-03T12:16:34.148643,user_303,$MSFT talent reported — analysts note,MSFT,hiring,11
topic_4240,2025-06-06T12:16:34.148643,user_1308,$MSFT payout reported — market reaction muted,MSFT,dividend,5
topic_4241,2025-05-01T12:16:34.148643,user_2303,$AAPL fine reported — investors cautious,AAPL,regulation,6
topic_4242,2024-12-06T12:16:34.148643,user_208,$TSLA earnings reported — market reaction muted,TSLA,earnings,5
topic_4243,2024-12-12T12:16:34.148643,user_629,$TSLA rate hike reported — market reaction muted,TSLA,macro,5
topic_4244,2024-12-25T12:16:34.148643,user_2156,$AAPL profits reported — analysts note,AAPL,earnings,7
topic_4245,2025-08-01T12:16:34.148643,user_1217,$NVDA yield reported — market reaction muted,NVDA,dividend,5
topic_4246,2025-05-10T12:16:34.148643,user_1441,$AMZN gdp reported — analysts note,AMZN,macro,8
topic_4247,2025-05-26T12:16:34.148643,user_1637,$JPM buyout reported — investors cautious,JPM,merger,9
topic_4248,2025-05-18T12:16:34.148643,user_1825,$MSFT new product reported — investors cautious,MSFT,product_launch,7
topic_4249,2025-04-26T12:16:34.148643,user_2088,$JPM filing reported — stock jumps,JPM,insider_trading,12
topic_4250,2025-03-01T12:16:34.148643,user_1061,$AAPL compliance reported — investors cautious,AAPL,regulation,6
topic_4251,2025-06-30T12:16:34.149644,user_684,$WMT port reported — market reaction muted,WMT,supply_chain,4
topic_4252,2025-09-11T12:16:34.149644,user_464,$JPM q2 reported — investors cautious,JPM,earnings,7
topic_4253,2025-09-07T12:16:34.149644,user_1426,$BAC supplier reported — analysts note,BAC,supply_chain,4
topic_4254,2025-01-21T12:16:34.149644,user_2222,$TSLA profits reported — investors cautious,TSLA,earnings,9
topic_4255,2025-09-28T12:16:34.149644,user_1086,$NVDA buyback reported — market reaction muted,NVDA,insider_trading,7
topic_4256,2025-08-07T12:16:34.149644,user_1587,$AAPL dividend reported — market reaction muted,AAPL,dividend,5
topic_4257,2025-11-03T12:16:34.149644,user_2132,$MSFT rollout reported — stock jumps,MSFT,product_launch,8
topic_4258,2025-07-04T12:16:34.149644,user_239,$TSLA next quarter reported — market reaction muted,TSLA,guidance,5
topic_4259,2025-08-19T12:16:34.149644,user_1771,$MSFT payout reported — market reaction muted,MSFT,dividend,9
topic_4260,2025-05-25T12:16:34.149644,user_1906,$META regulatory reported — market reaction muted,META,regulation,6
topic_4261,2025-03-27T12:16:34.149644,user_84,$JPM cpi reported — market reaction muted,JPM,macro,6
topic_4262,2025-03-29T12:16:34.149644,user_2002,$BAC hiring reported — stock jumps,BAC,hiring,6
topic_4263,2025-06-10T12:16:34.149644,user_764,$BAC integration reported — stock jumps,BAC,merger,6
topic_4264,2024-11-25T12:16:34.149644,user_1403,$META supplier reported — stock jumps,META,supply_chain,6
topic_4265,2025-05-04T12:16:34.149644,user_63,$TSLA Form 4 reported — market reaction muted,TSLA,insider_trading,8
topic_4266,2025-09-12T12:16:34.149644,user_2226,$MSFT port reported — stock jumps,MSFT,supply_chain,7
topic_4267,2025-09-17T12:16:34.149644,user_791,$AMZN next quarter reported — investors cautious,AMZN,guidance,10
topic_4268,2025-09-09T12:16:34.149644,user_435,$WMT rollout reported — investors cautious,WMT,product_launch,7
topic_4269,2024-12-28T12:16:34.149644,user_923,$AAPL insider reported — analysts note,AAPL,insider_trading,6
topic_4270,2025-03-04T12:16:34.150645,user_294,$TSLA delay reported — investors cautious,TSLA,supply_chain,6
topic_4271,2025-03-23T12:16:34.150645,user_1235,$BAC profits reported — investors cautious,BAC,earnings,6
topic_4272,2025-01-25T12:16:34.150645,user_1660,$BAC released reported — analysts note,BAC,product_launch,9
topic_4273,2025-08-27T12:16:34.150645,user_1988,$JPM filing reported — analysts note,JPM,insider_trading,6
topic_4274,2025-07-25T12:16:34.150645,user_554,$JPM forecast reported — analysts note,JPM,guidance,10
topic_4275,2025-03-08T12:16:34.150645,user_981,$GOOG profits reported — analysts note,GOOG,earnings,9
topic_4276,2025-09-25T12:16:34.150645,user_687,$NVDA recession reported — investors cautious,NVDA,macro,3
topic_4277,2025-04-09T12:16:34.150645,user_365,$GOOG payout reported — analysts note,GOOG,dividend,7
topic_4278,2025-06-03T12:16:34.150645,user_1551,$AAPL insider reported — analysts note,AAPL,insider_trading,6
topic_4279,2025-05-17T12:16:34.150645,user_100,$WMT insider sell reported — investors cautious,WMT,insider_trading,4
topic_4280,2025-05-21T12:16:34.150645,user_2016,$MSFT beat reported — stock jumps,MSFT,earnings,6
topic_4281,2025-07-05T12:16:34.150645,user_2149,$AAPL shareholder reported — analysts note,AAPL,dividend,10
topic_4282,2025-09-04T12:16:34.150645,user_1019,$MSFT hiring reported — market reaction muted,MSFT,hiring,4
topic_4283,2025-02-01T12:16:34.150645,user_1727,$AAPL shareholder reported — analysts note,AAPL,dividend,10
topic_4284,2025-04-21T12:16:34.150645,user_370,$META  unveiled reported — analysts note,META,product_launch,5
topic_4285,2025-06-01T12:16:34.150645,user_1728,$TSLA lawsuit reported — stock jumps,TSLA,regulation,8
topic_4286,2025-11-07T12:16:34.150645,user_1430,$MSFT new product reported — market reaction muted,MSFT,product_launch,10
topic_4287,2024-11-25T12:16:34.150645,user_1403,$AAPL launch reported — investors cautious,AAPL,product_launch,9
topic_4288,2025-05-26T12:16:34.150645,user_2230,$BAC beat reported — investors cautious,BAC,earnings,7
topic_4289,2025-01-03T12:16:34.150645,user_1140,$TSLA rollout reported — stock jumps,TSLA,product_launch,6
topic_4290,2025-03-18T12:16:34.150645,user_1438,$GOOG lawsuit reported — stock jumps,GOOG,regulation,5
