id,timestamp,user,text,ticker,emotion_label
emo_4392,2024-12-18T06:47:52.498360,user_2737,"Tesla, Inc shares traded worried",TSLA,fear
emo_4393,2025-10-10T04:49:52.498360,user_1040,Apple Inc layoffs announced happy,AAPL,joy
emo_4394,2025-03-02T17:27:52.498360,user_672,$AAPL announces conference call #markets surprised,AAPL,surprise
emo_4395,2025-08-07T22:35:52.498360,user_2563,Apple Inc dividend declared shocked,AAPL,surprise
emo_4396,2025-01-05T13:10:52.498360,user_1518,$JPM analyst meeting thrilled,JPM,joy
emo_4397,2024-12-08T18:02:52.498360,user_2030,$AMZN dividend declared #earnings excited,AMZN,joy
emo_4398,2025-08-18T02:37:52.498360,user_1618,$NVDA analyst meeting frustrated,NVDA,anger
emo_4399,2025-02-13T04:18:52.498360,user_2962,$NVDA sell rating,NVDA,neutral
emo_4400,2024-12-30T09:33:52.498360,user_1967,$TSLA bullish outlook #earnings uneasy,TSLA,fear
emo_4401,2025-02-03T01:50:52.498360,user_2764,Alphabet Inc strong earnings bullish,GOOG,joy
emo_4402,2025-01-04T01:38:52.498360,user_2641,"Tesla, Inc strong buy #markets bullish",TSLA,joy
emo_4403,2025-10-19T21:06:52.498360,user_1744,$META dividend declared #earnings depressed,META,sadness
emo_4404,2025-02-25T18:36:52.499345,user_775,$GOOG company updates bullish,GOOG,joy
emo_4405,2025-05-24T10:11:52.499345,user_403,Apple Inc announces conference call,AAPL,neutral
emo_4406,2025-05-09T15:05:52.499345,user_180,$AMZN solid quarter guidance raised for next quarter #markets sad,AMZN,sadness
emo_4407,2024-11-28T22:20:52.499345,user_3581,JPMorgan Chase & Co. declining sales #markets #earnings furious,JPM,anger
emo_4408,2025-10-18T13:19:52.499345,user_1807,$MSFT sell rating CEO comments disappointing investors #markets irritated,MSFT,anger
emo_4409,2025-02-18T02:21:52.499345,user_910,$WMT strategic acquisition angry,WMT,anger
emo_4410,2025-01-03T09:22:52.499345,user_1494,$BAC buy rating guidance raised for next quarter,BAC,neutral
emo_4411,2025-04-17T05:16:52.499345,user_2860,$NVDA conference presentation #earnings frustrated,NVDA,anger
emo_4412,2024-11-17T09:26:52.499345,user_971,$GOOG downgrade excited,GOOG,joy
emo_4413,2025-07-09T07:35:52.499345,user_1344,$TSLA buy rating guidance raised for next quarter uneasy,TSLA,fear
emo_4414,2025-10-15T00:16:52.499345,user_2194,"Tesla, Inc filed SEC form #markets outraged",TSLA,anger
emo_4415,2025-05-13T20:36:52.499345,user_3978,Apple Inc lawsuit,AAPL,neutral
emo_4416,2025-01-08T02:35:52.499345,user_3605,JPMorgan Chase & Co. outperform happy,JPM,joy
emo_4417,2025-06-10T19:41:52.499345,user_3436,$AMZN shares traded #earnings worried,AMZN,fear
emo_4418,2025-03-02T20:16:52.499345,user_3438,$WMT company updates #earnings outraged,WMT,anger
emo_4419,2025-01-10T19:43:52.499345,user_2178,NVIDIA Corporation company updates fearful,NVDA,fear
emo_4420,2025-09-08T00:23:52.499345,user_1201,Walmart Inc declining sales #markets delighted,WMT,joy
emo_4421,2025-04-07T07:49:52.499345,user_3937,$AMZN revenue growth #markets optimistic,AMZN,joy
emo_4422,2025-05-04T17:47:52.499345,user_2784,$NVDA record profits guidance raised for next quarter sombre,NVDA,sadness
emo_4423,2025-05-30T20:19:52.499345,user_1217,$NVDA company updates ⚠️ depressed,NVDA,sadness
emo_4424,2025-04-23T20:29:52.499345,user_2264,$AMZN lawsuit happy,AMZN,joy
emo_4425,2025-04-23T08:15:52.499345,user_2073,$JPM misses estimates CEO comments disappointing investors disappointed,JPM,sadness
emo_4426,2025-02-15T06:27:52.499345,user_1847,$WMT company updates uneasy,WMT,fear
emo_4427,2025-09-19T23:43:52.499345,user_1188,$NVDA shares traded #earnings thrilled,NVDA,joy
emo_4428,2025-03-06T07:03:52.499345,user_1607,$AMZN sell rating delighted,AMZN,joy
emo_4429,2024-11-14T02:51:52.499345,user_2147,$GOOG dividend declared #markets delighted,GOOG,joy
emo_4430,2025-02-08T06:23:52.499345,user_183,Bank of America Corporation declining sales CEO comments disappointing investors #earnings 🚀 disappointed,BAC,sadness
emo_4431,2025-07-16T08:39:52.499345,user_1174,$AAPL lawsuit delighted,AAPL,joy
emo_4432,2025-08-13T16:12:52.499345,user_1603,$WMT shares traded uneasy,WMT,fear
emo_4433,2025-03-13T18:02:52.499345,user_1573,$MSFT company updates #markets anxious,MSFT,fear
emo_4434,2025-05-13T14:13:52.499345,user_2306,JPMorgan Chase & Co. filed SEC form 🚀 angry,JPM,anger
emo_4435,2025-10-01T15:21:52.499345,user_1563,$BAC raising targets surprised,BAC,surprise
emo_4436,2025-08-02T12:34:52.500344,user_7,$WMT record profits sombre,WMT,sadness
emo_4437,2025-10-16T05:44:52.500344,user_877,$AMZN strong earnings,AMZN,neutral
emo_4438,2025-02-05T12:59:52.500344,user_2935,$BAC profit warning,BAC,neutral
emo_4439,2025-10-03T14:07:52.500344,user_1229,NVIDIA Corporation record profits guidance raised for next quarter #markets down,NVDA,sadness
emo_4440,2025-04-24T05:21:52.500344,user_1180,"Amazon.com, Inc shares traded",AMZN,neutral
emo_4441,2025-09-29T16:14:52.500344,user_2292,"Meta Platforms, Inc layoffs announced angry",META,anger
emo_4442,2024-11-20T00:58:52.500344,user_454,JPMorgan Chase & Co. misses estimates ⚠️ surprised,JPM,surprise
emo_4443,2025-09-19T08:30:52.500344,user_2418,$GOOG conference presentation angry,GOOG,anger
emo_4444,2025-01-11T11:00:52.500344,user_867,$AAPL revenue growth 🚀,AAPL,neutral
emo_4445,2025-03-18T15:37:52.500344,user_2476,$GOOG shares traded #markets thrilled,GOOG,joy
emo_4446,2025-09-21T20:07:52.500344,user_3388,Walmart Inc sell rating uneasy,WMT,fear
emo_4447,2025-07-27T05:21:52.500344,user_1316,$GOOG conference presentation irritated,GOOG,anger
emo_4448,2025-08-02T02:39:52.500344,user_1341,"Meta Platforms, Inc strong buy ⚠️ happy",META,joy
emo_4449,2025-10-26T22:22:52.500344,user_693,$NVDA strong earnings ⚠️ sad,NVDA,sadness
emo_4450,2024-12-02T15:30:52.500344,user_1712,$BAC outperform guidance raised for next quarter,BAC,neutral
emo_4451,2025-05-22T03:04:52.500344,user_3391,Microsoft Corporation filed SEC form #earnings ⚠️ angry,MSFT,anger
emo_4452,2025-04-21T15:55:52.500344,user_3060,$AMZN company updates #markets excited,AMZN,joy
emo_4453,2025-04-02T04:06:52.500344,user_1141,$WMT expansion plans guidance raised for next quarter bullish,WMT,joy
emo_4454,2025-08-02T21:42:52.500344,user_2907,$AMZN filed SEC form bullish,AMZN,joy
emo_4455,2025-02-15T01:33:52.500344,user_3252,$META revenue miss 🚀 sombre,META,sadness
emo_4456,2025-10-16T20:26:52.500344,user_2207,$WMT conference presentation bullish,WMT,joy
emo_4457,2025-02-10T11:10:52.500344,user_306,$GOOG sell rating anxious,GOOG,fear
emo_4458,2025-02-05T10:47:52.500344,user_1384,$NVDA record profits,NVDA,neutral
emo_4459,2025-03-19T16:46:52.500344,user_3384,Microsoft Corporation strong buy #markets irritated,MSFT,anger
emo_4460,2025-02-21T10:42:52.500344,user_3175,$META dividend declared ⚠️ surprised,META,surprise
emo_4461,2025-10-20T08:36:52.500344,user_1759,$AMZN company updates,AMZN,neutral
emo_4462,2025-01-08T22:07:52.500344,user_2200,"Tesla, Inc misses estimates concerned",TSLA,fear
emo_4463,2025-05-31T06:35:52.500344,user_1884,$WMT filed SEC form happy,WMT,joy
emo_4464,2025-10-22T14:00:52.500344,user_796,JPMorgan Chase & Co. announces conference call outraged,JPM,anger
emo_4465,2025-08-29T10:53:52.500344,user_2067,$AMZN dividend declared happy,AMZN,joy
emo_4466,2025-07-22T19:42:52.500344,user_3568,$WMT losses widen #earnings excited,WMT,joy
emo_4467,2025-11-11T15:06:52.500344,user_3246,"Tesla, Inc losses widen angry",TSLA,anger
emo_4468,2025-02-03T10:22:52.501356,user_1852,$WMT beats expectations guidance raised for next quarter,WMT,neutral
emo_4469,2025-01-03T10:11:52.501356,user_2047,$WMT conference presentation concerned,WMT,fear
emo_4470,2025-06-06T13:12:52.501356,user_3013,$MSFT shares traded down,MSFT,sadness
emo_4471,2025-02-06T18:45:52.501356,user_807,Bank of America Corporation losses widen CEO comments disappointing investors happy,BAC,joy
emo_4472,2025-11-10T12:10:52.501356,user_495,$WMT dividend declared #markets ⚠️,WMT,neutral
emo_4473,2025-02-09T22:36:52.501356,user_3832,Walmart Inc strategic acquisition sombre,WMT,sadness
emo_4474,2025-02-07T16:20:52.501356,user_2217,$GOOG strategic acquisition,GOOG,neutral
emo_4475,2025-09-17T00:33:52.501356,user_3819,$TSLA strong buy bullish,TSLA,joy
emo_4476,2025-04-30T07:00:52.501356,user_931,JPMorgan Chase & Co. misses estimates #markets optimistic,JPM,joy
emo_4477,2025-01-20T00:36:52.501356,user_1523,$META announces conference call #markets depressed,META,sadness
emo_4478,2025-05-19T12:55:52.501356,user_279,"Amazon.com, Inc conference presentation #markets",AMZN,neutral
emo_4479,2025-04-17T23:37:52.501356,user_2710,$JPM misses estimates depressed,JPM,sadness
emo_4480,2025-09-05T18:52:52.501356,user_194,$MSFT sell rating down,MSFT,sadness
emo_4481,2025-06-24T01:03:52.501356,user_2747,"Amazon.com, Inc record profits down",AMZN,sadness
emo_4482,2024-12-02T04:56:52.501356,user_2535,$AMZN record profits #markets sad,AMZN,sadness
emo_4483,2025-10-14T22:10:52.501356,user_819,$AAPL beats expectations #markets uneasy,AAPL,fear
emo_4484,2025-07-03T11:48:52.501356,user_383,$GOOG record profits outraged,GOOG,anger
emo_4485,2024-12-01T05:10:52.501356,user_1154,"Amazon.com, Inc weak guidance CEO comments disappointing investors happy",AMZN,joy
emo_4486,2025-10-06T02:16:52.501356,user_435,NVIDIA Corporation raising targets #earnings,NVDA,neutral
emo_4487,2025-06-06T21:56:52.501356,user_3272,$WMT raising targets depressed,WMT,sadness
emo_4488,2025-05-06T08:21:52.501356,user_703,$GOOG buy rating guidance raised for next quarter outraged,GOOG,anger
emo_4489,2025-07-05T00:00:52.501356,user_3687,$AMZN declining sales #earnings depressed,AMZN,sadness
emo_4490,2025-01-08T06:30:52.501356,user_1108,$MSFT announces conference call worried,MSFT,fear
emo_4491,2025-05-24T04:52:52.501356,user_1903,$JPM outperform guidance raised for next quarter excited,JPM,joy
emo_4492,2024-11-26T21:04:52.501356,user_2169,Alphabet Inc conference presentation shocked,GOOG,surprise
emo_4493,2025-09-27T18:47:52.501356,user_3128,Walmart Inc strong earnings guidance raised for next quarter astonished,WMT,surprise
emo_4494,2025-03-31T06:37:52.501356,user_2010,$WMT filed SEC form excited,WMT,joy
emo_4495,2025-08-11T00:43:52.501356,user_418,JPMorgan Chase & Co. strategic acquisition guidance raised for next quarter #markets bullish,JPM,joy
emo_4496,2025-06-11T17:03:52.501356,user_2880,"Meta Platforms, Inc company updates anxious",META,fear
emo_4497,2024-11-13T12:20:52.501356,user_721,Alphabet Inc dividend declared #markets depressed,GOOG,sadness
emo_4498,2025-01-11T23:25:52.501356,user_3193,$AAPL buy rating excited,AAPL,joy
emo_4499,2025-06-10T10:59:52.501356,user_1715,"Meta Platforms, Inc outperform happy",META,joy
emo_4500,2025-01-17T10:51:52.502359,user_1684,Walmart Inc company updates,WMT,neutral
emo_4501,2025-04-12T18:00:52.502359,user_3904,JPMorgan Chase & Co. beats expectations #markets outraged,JPM,anger
emo_4502,2025-01-27T14:46:52.502359,user_846,Walmart Inc losses widen #markets happy,WMT,joy
emo_4503,2025-05-16T13:41:52.502359,user_1482,"Tesla, Inc beats expectations angry",TSLA,anger
emo_4504,2025-11-05T05:41:52.502359,user_1508,Walmart Inc solid quarter guidance raised for next quarter delighted,WMT,joy
emo_4505,2025-08-06T23:24:52.502359,user_3570,Alphabet Inc upbeat guidance ⚠️ excited,GOOG,joy
emo_4506,2025-09-29T15:56:52.502359,user_2894,$META weak guidance astonished,META,surprise
emo_4507,2024-11-26T08:47:52.502359,user_3153,$META analyst meeting #markets,META,neutral
emo_4508,2025-08-23T10:10:52.502359,user_3890,Microsoft Corporation shares traded uneasy,MSFT,fear
emo_4509,2025-08-17T15:58:52.502359,user_2848,$JPM company updates surprised,JPM,surprise
emo_4510,2025-02-20T15:34:52.502359,user_3219,$META company updates down,META,sadness
emo_4511,2025-06-19T11:52:52.502359,user_3672,Bank of America Corporation strong buy #markets,BAC,neutral
emo_4512,2025-11-11T06:24:52.502359,user_2876,$BAC lawsuit frustrated,BAC,anger
emo_4513,2024-12-29T09:07:52.502359,user_703,$BAC conference presentation angry,BAC,anger
emo_4514,2025-08-22T22:35:52.502359,user_3152,Microsoft Corporation downgrade concerned,MSFT,fear
emo_4515,2024-12-28T05:25:52.502359,user_1220,$BAC downgrade furious,BAC,anger
emo_4516,2025-07-08T09:31:52.502359,user_548,"Amazon.com, Inc strong earnings angry",AMZN,anger
emo_4517,2025-11-11T12:20:52.502359,user_1178,$WMT losses widen CEO comments disappointing investors #markets,WMT,neutral
emo_4518,2025-08-29T00:07:52.502359,user_2776,Microsoft Corporation supply chain issues #earnings furious,MSFT,anger
emo_4519,2025-04-11T08:33:52.502359,user_3138,$TSLA supply chain issues uneasy,TSLA,fear
emo_4520,2025-04-23T11:07:52.502359,user_3319,$MSFT weak guidance down,MSFT,sadness
emo_4521,2025-04-04T04:30:52.502359,user_1071,Alphabet Inc solid quarter guidance raised for next quarter #markets sad,GOOG,sadness
emo_4522,2025-01-27T12:12:52.502359,user_2707,Alphabet Inc supply chain issues astonished,GOOG,surprise
emo_4523,2025-04-11T03:24:52.502359,user_3241,"Tesla, Inc announces conference call worried",TSLA,fear
emo_4524,2025-10-21T22:26:52.502359,user_2460,JPMorgan Chase & Co. revenue growth guidance raised for next quarter,JPM,neutral
emo_4525,2025-08-11T08:48:52.502359,user_3894,"Amazon.com, Inc dividend declared concerned",AMZN,fear
emo_4526,2025-05-13T10:07:52.502359,user_1612,$WMT solid quarter #markets,WMT,neutral
emo_4527,2024-12-15T01:20:52.502359,user_2535,$GOOG outperform 🚀 outraged,GOOG,anger
emo_4528,2025-01-02T17:36:52.502359,user_1672,Alphabet Inc declining sales CEO comments disappointing investors concerned,GOOG,fear
emo_4529,2025-08-25T18:27:52.502359,user_1883,$BAC analyst meeting down,BAC,sadness
emo_4530,2025-02-17T22:13:52.502359,user_2888,Apple Inc strong earnings depressed,AAPL,sadness
emo_4531,2025-07-14T14:33:52.503357,user_2159,Alphabet Inc outperform,GOOG,neutral
emo_4532,2024-12-10T09:06:52.503357,user_3161,Alphabet Inc conference presentation worried,GOOG,fear
emo_4533,2025-08-07T00:25:52.503357,user_3305,Walmart Inc losses widen uneasy,WMT,fear
emo_4534,2025-04-19T05:15:52.503357,user_3879,$AAPL record profits worried,AAPL,fear
emo_4535,2024-12-22T06:05:52.503357,user_2729,$GOOG record profits disappointed,GOOG,sadness
emo_4536,2024-12-28T09:06:52.503357,user_1413,$MSFT revenue miss #earnings optimistic,MSFT,joy
emo_4537,2025-03-22T07:04:52.503357,user_1425,Bank of America Corporation lawsuit #earnings delighted,BAC,joy
emo_4538,2025-03-29T06:47:52.503357,user_3193,$NVDA lawsuit excited,NVDA,joy
emo_4539,2024-11-18T05:28:52.503357,user_1418,$WMT conference presentation #markets,WMT,neutral
emo_4540,2025-10-31T01:59:52.503357,user_3553,$JPM profit warning worried,JPM,fear
emo_4541,2025-08-03T11:54:52.503357,user_1463,NVIDIA Corporation beats expectations anxious,NVDA,fear
emo_4542,2025-09-15T09:06:52.503357,user_815,Microsoft Corporation outperform #markets,MSFT,neutral
emo_4543,2025-10-03T07:29:52.503357,user_1887,$BAC analyst meeting #markets 🚀 down,BAC,sadness
emo_4544,2025-07-19T02:25:52.503357,user_3451,$META outperform guidance raised for next quarter #markets #earnings fearful,META,fear
emo_4545,2025-11-07T21:53:52.503357,user_19,"Tesla, Inc misses estimates angry",TSLA,anger
emo_4546,2025-02-06T18:26:52.503357,user_254,$GOOG revenue miss optimistic,GOOG,joy
emo_4547,2025-08-26T13:56:52.503357,user_2644,$NVDA supply chain issues CEO comments disappointing investors #markets #earnings optimistic,NVDA,joy
emo_4548,2024-11-28T13:13:52.503357,user_718,$GOOG dividend declared #earnings angry,GOOG,anger
emo_4549,2025-09-11T15:57:52.503357,user_2052,$AAPL expansion plans guidance raised for next quarter astonished,AAPL,surprise
emo_4550,2025-08-22T17:13:52.503357,user_3419,$GOOG conference presentation frustrated,GOOG,anger
emo_4551,2025-01-03T11:50:52.503357,user_3658,NVIDIA Corporation regulatory probe depressed,NVDA,sadness
emo_4552,2025-02-03T11:52:52.503357,user_277,Walmart Inc lawsuit outraged,WMT,anger
emo_4553,2025-07-08T04:22:52.503357,user_2881,Bank of America Corporation strategic acquisition bullish,BAC,joy
emo_4554,2024-11-25T16:09:52.503357,user_1209,$AMZN weak guidance #earnings angry,AMZN,anger
emo_4555,2025-01-05T19:41:52.503357,user_3950,$MSFT company updates irritated,MSFT,anger
emo_4556,2025-03-03T23:07:52.503357,user_2920,"Tesla, Inc strong earnings #markets optimistic",TSLA,joy
emo_4557,2025-06-17T10:55:52.503357,user_2882,$AMZN losses widen happy,AMZN,joy
emo_4558,2024-12-17T21:08:52.503357,user_904,$AMZN strong earnings guidance raised for next quarter outraged,AMZN,anger
emo_4559,2024-12-25T11:55:52.503357,user_1491,$NVDA conference presentation #markets excited,NVDA,joy
emo_4560,2025-05-08T22:30:52.503357,user_470,$MSFT company updates worried,MSFT,fear
emo_4561,2024-12-04T19:22:52.503357,user_58,NVIDIA Corporation company updates #earnings,NVDA,neutral
emo_4562,2025-09-17T07:24:52.503357,user_1096,Alphabet Inc strategic acquisition #markets #earnings excited,GOOG,joy
emo_4563,2025-05-10T05:34:52.504355,user_1944,$JPM losses widen disappointed,JPM,sadness
emo_4564,2024-12-07T16:38:52.504355,user_3201,"Amazon.com, Inc supply chain issues concerned",AMZN,fear
emo_4565,2025-05-25T00:34:52.504355,user_3987,$META record profits #markets happy,META,joy
emo_4566,2025-02-25T02:50:52.504355,user_446,"Amazon.com, Inc shares traded happy",AMZN,joy
emo_4567,2025-05-04T00:42:52.504355,user_566,$AMZN revenue miss #earnings 🚀 bullish,AMZN,joy
emo_4568,2025-01-04T03:42:52.504355,user_1835,"Amazon.com, Inc downgrade CEO comments disappointing investors #earnings 🚀 optimistic",AMZN,joy
emo_4569,2025-03-16T19:22:52.504355,user_2252,"Amazon.com, Inc record profits guidance raised for next quarter thrilled",AMZN,joy
emo_4570,2025-08-18T21:06:52.504355,user_2472,$AAPL upbeat guidance furious,AAPL,anger
emo_4571,2025-04-13T19:11:52.504355,user_1890,$META weak guidance #markets,META,neutral
emo_4572,2025-05-29T19:40:52.504355,user_611,"Tesla, Inc shares traded 🚀 delighted",TSLA,joy
emo_4573,2025-10-17T02:07:52.504355,user_2423,Microsoft Corporation dividend declared excited,MSFT,joy
emo_4574,2025-06-07T08:48:52.504355,user_1112,Microsoft Corporation declining sales fearful,MSFT,fear
emo_4575,2024-11-15T08:54:52.504355,user_47,"Meta Platforms, Inc sell rating CEO comments disappointing investors 🚀 optimistic",META,joy
emo_4576,2025-02-05T11:22:52.504355,user_1677,$META lawsuit depressed,META,sadness
emo_4577,2025-04-20T03:05:52.504355,user_959,$JPM record profits ⚠️ worried,JPM,fear
emo_4578,2025-11-11T04:42:52.504355,user_2485,Microsoft Corporation strong buy anxious,MSFT,fear
emo_4579,2025-02-09T00:00:52.504355,user_1767,$MSFT losses widen worried,MSFT,fear
emo_4580,2025-07-02T20:07:52.504355,user_2807,$JPM revenue miss irritated,JPM,anger
emo_4581,2025-06-09T09:41:52.504355,user_251,$AMZN regulatory probe sad,AMZN,sadness
emo_4582,2025-09-27T11:53:52.504355,user_1612,Walmart Inc layoffs announced CEO comments disappointing investors,WMT,neutral
emo_4583,2025-01-20T10:58:52.504355,user_3010,Microsoft Corporation revenue miss surprised,MSFT,surprise
emo_4584,2025-09-26T23:10:52.504355,user_2852,$AAPL announces conference call happy,AAPL,joy
emo_4585,2025-04-28T14:23:52.504355,user_469,$JPM outperform guidance raised for next quarter excited,JPM,joy
emo_4586,2025-10-18T15:26:52.504355,user_2195,$WMT dividend declared excited,WMT,joy
emo_4587,2025-02-23T07:32:52.504355,user_2511,$NVDA strong earnings guidance raised for next quarter surprised,NVDA,surprise
emo_4588,2025-04-29T15:49:52.504355,user_324,"Amazon.com, Inc misses estimates frustrated",AMZN,anger
emo_4589,2025-07-10T19:39:52.504355,user_2369,"Tesla, Inc buy rating #earnings happy",TSLA,joy
emo_4590,2025-11-09T21:42:52.504355,user_3146,JPMorgan Chase & Co. revenue miss #earnings fearful,JPM,fear
emo_4591,2024-11-27T01:19:52.504355,user_3597,"Amazon.com, Inc revenue miss uneasy",AMZN,fear
emo_4592,2025-06-14T01:14:52.504355,user_402,$JPM announces conference call angry,JPM,anger
emo_4593,2025-10-25T23:31:52.504355,user_2713,$JPM raising targets concerned,JPM,fear
emo_4594,2025-03-22T23:47:52.504355,user_854,$TSLA company updates anxious,TSLA,fear
emo_4595,2025-06-11T06:32:52.505356,user_2040,$JPM shares traded ⚠️ surprised,JPM,surprise
emo_4596,2025-02-11T01:44:52.505356,user_3729,$AMZN sell rating,AMZN,neutral
emo_4597,2025-01-11T19:59:52.505356,user_734,Apple Inc upbeat guidance guidance raised for next quarter,AAPL,neutral
emo_4598,2025-10-26T13:27:52.505356,user_3052,"Amazon.com, Inc sell rating CEO comments disappointing investors irritated",AMZN,anger
emo_4599,2025-05-01T07:13:52.505356,user_3769,$NVDA analyst meeting ⚠️ down,NVDA,sadness
emo_4600,2025-02-09T02:08:52.505356,user_89,$NVDA profit warning CEO comments disappointing investors disappointed,NVDA,sadness
emo_4601,2025-03-22T15:51:52.505356,user_3125,Bank of America Corporation expansion plans guidance raised for next quarter #markets depressed,BAC,sadness
emo_4602,2024-12-19T11:02:52.505356,user_2614,Alphabet Inc buy rating guidance raised for next quarter anxious,GOOG,fear
emo_4603,2025-06-09T15:13:52.505356,user_2901,$NVDA analyst meeting #markets uneasy,NVDA,fear
emo_4604,2025-04-27T02:23:52.505356,user_244,Microsoft Corporation expansion plans #markets delighted,MSFT,joy
emo_4605,2025-09-01T17:27:52.505356,user_2464,$BAC announces conference call angry,BAC,anger
emo_4606,2025-05-02T06:26:52.505356,user_203,$GOOG revenue growth guidance raised for next quarter,GOOG,neutral
emo_4607,2025-03-27T02:56:52.505356,user_1946,Walmart Inc weak guidance furious,WMT,anger
emo_4608,2025-05-24T11:11:52.505356,user_805,$WMT losses widen,WMT,neutral
emo_4609,2025-04-02T17:04:52.505356,user_216,$AAPL filed SEC form concerned,AAPL,fear
emo_4610,2025-03-07T08:52:52.505356,user_2153,Bank of America Corporation filed SEC form,BAC,neutral
emo_4611,2025-07-27T19:39:52.505356,user_2012,$META lawsuit delighted,META,joy
emo_4612,2025-01-17T04:58:52.505356,user_2174,$AAPL misses estimates #earnings furious,AAPL,anger
emo_4613,2025-03-19T19:36:52.505356,user_3475,Microsoft Corporation conference presentation optimistic,MSFT,joy
emo_4614,2025-01-24T04:29:52.505356,user_3784,$WMT sell rating ⚠️ depressed,WMT,sadness
emo_4615,2025-04-09T00:03:52.505356,user_1749,Microsoft Corporation conference presentation #earnings excited,MSFT,joy
emo_4616,2025-05-09T13:22:52.505356,user_3109,$MSFT company updates #markets excited,MSFT,joy
emo_4617,2025-08-09T19:45:52.505356,user_326,$AAPL sell rating #markets #earnings astonished,AAPL,surprise
emo_4618,2025-06-13T20:05:52.505356,user_1141,$AAPL misses estimates,AAPL,neutral
emo_4619,2025-01-18T06:18:52.505356,user_2683,$META beats expectations surprised,META,surprise
emo_4620,2025-03-05T23:03:52.505356,user_18,"Tesla, Inc sell rating #earnings thrilled",TSLA,joy
emo_4621,2025-08-02T02:21:52.505356,user_3364,NVIDIA Corporation record profits guidance raised for next quarter #markets disappointed,NVDA,sadness
emo_4622,2024-11-30T18:06:52.505356,user_1152,$AMZN solid quarter angry,AMZN,anger
emo_4623,2025-02-17T16:41:52.505356,user_1939,JPMorgan Chase & Co. announces conference call,JPM,neutral
emo_4624,2025-03-13T11:52:52.505356,user_1546,$JPM analyst meeting concerned,JPM,fear
emo_4625,2025-09-30T07:26:52.505356,user_1671,$JPM layoffs announced #earnings 🚀 delighted,JPM,joy
emo_4626,2025-04-24T04:09:52.505356,user_1440,$META revenue growth guidance raised for next quarter #markets worried,META,fear
emo_4627,2025-10-24T08:25:52.506352,user_1724,$AMZN company updates excited,AMZN,joy
emo_4628,2024-12-14T00:30:52.506352,user_636,Bank of America Corporation downgrade depressed,BAC,sadness
emo_4629,2024-12-06T22:46:52.506352,user_2053,NVIDIA Corporation raising targets #markets outraged,NVDA,anger
emo_4630,2025-05-13T07:05:52.506352,user_2478,"Tesla, Inc raising targets furious",TSLA,anger
emo_4631,2025-07-21T16:39:52.506352,user_3054,"Tesla, Inc strategic acquisition guidance raised for next quarter #earnings worried",TSLA,fear
emo_4632,2025-02-15T02:21:52.506352,user_457,$BAC revenue growth thrilled,BAC,joy
emo_4633,2024-12-13T19:54:52.506352,user_3247,$JPM analyst meeting #earnings angry,JPM,anger
emo_4634,2025-01-01T10:43:52.506352,user_1703,Microsoft Corporation beats expectations concerned,MSFT,fear
emo_4635,2025-03-02T04:11:52.506352,user_2600,Alphabet Inc outperform down,GOOG,sadness
emo_4636,2025-03-17T21:07:52.506352,user_246,$AMZN strong buy guidance raised for next quarter bullish,AMZN,joy
emo_4637,2025-02-11T00:34:52.506352,user_1027,$TSLA upbeat guidance happy,TSLA,joy
emo_4638,2025-05-31T08:43:52.506352,user_1305,$NVDA lawsuit,NVDA,neutral
emo_4639,2025-06-11T13:19:52.506352,user_2892,$WMT beats expectations anxious,WMT,fear
emo_4640,2025-07-14T06:53:52.506352,user_2884,$AMZN conference presentation #earnings,AMZN,neutral
emo_4641,2024-12-29T13:16:52.506352,user_1896,$MSFT dividend declared surprised,MSFT,surprise
emo_4642,2024-11-15T22:17:52.506352,user_3658,$BAC filed SEC form worried,BAC,fear
emo_4643,2025-05-24T09:34:52.506352,user_3281,$TSLA bullish outlook surprised,TSLA,surprise
emo_4644,2025-08-04T15:45:52.506352,user_1790,$MSFT announces conference call shocked,MSFT,surprise
emo_4645,2025-10-25T03:19:52.506352,user_1453,$META solid quarter happy,META,joy
emo_4646,2025-02-03T12:39:52.506352,user_2488,$AAPL shares traded concerned,AAPL,fear
emo_4647,2025-06-08T14:44:52.506352,user_2691,Microsoft Corporation record profits furious,MSFT,anger
emo_4648,2024-12-29T05:43:52.506352,user_1123,"Meta Platforms, Inc profit warning CEO comments disappointing investors worried",META,fear
emo_4649,2025-02-27T19:56:52.506352,user_59,$MSFT strategic acquisition bullish,MSFT,joy
emo_4650,2025-03-17T20:17:52.506352,user_77,$AMZN solid quarter thrilled,AMZN,joy
emo_4651,2025-09-27T13:04:52.506352,user_1263,$JPM strong buy guidance raised for next quarter #markets disappointed,JPM,sadness
emo_4652,2025-10-01T20:34:52.506352,user_790,$GOOG strong earnings furious,GOOG,anger
emo_4653,2025-05-20T05:55:52.506352,user_3390,$AAPL announces conference call angry,AAPL,anger
emo_4654,2024-12-01T11:03:52.506352,user_1498,$TSLA strong earnings surprised,TSLA,surprise
emo_4655,2025-04-19T22:37:52.506352,user_1251,$TSLA filed SEC form angry,TSLA,anger
emo_4656,2025-07-19T16:49:52.506352,user_2310,$JPM dividend declared,JPM,neutral
emo_4657,2025-01-25T03:39:52.506352,user_3471,JPMorgan Chase & Co. lawsuit surprised,JPM,surprise
emo_4658,2025-10-21T07:28:52.507345,user_1005,Alphabet Inc sell rating #markets,GOOG,neutral
