id,timestamp,user,text,ticker,sector,likes,retweets,sentiment_label
sent_5371,2025-07-06T10:17:08.811195,user_1201,$BAC revenue growth mixed signals,BAC,Semiconductors,4,2,positive
sent_5372,2025-08-13T21:08:08.811195,user_1103,NVIDIA Corporation bullish outlook #markets,NVDA,Technology,0,1,positive
sent_5373,2025-09-12T02:05:08.811195,user_1776,$TSLA dividend declared according to sources,TSLA,Technology,7,4,neutral
sent_5374,2025-01-09T23:50:08.811195,user_604,NVIDIA Corporation record profits conference presentation,NVDA,Consumer Staples,7,2,positive
sent_5375,2025-01-31T02:40:08.811195,user_1660,$TSLA supply chain issues,TSLA,Semiconductors,3,1,negative
sent_5376,2025-10-05T03:44:08.811195,user_727,$MSFT filed SEC form analyst note,MSFT,Retail,4,1,positive
sent_5377,2024-12-19T09:12:08.811195,user_1178,"Tesla, Inc bullish outlook outperform #markets",TSLA,Financials,4,2,positive
sent_5378,2025-06-11T00:05:08.811195,user_724,Alphabet Inc company updates stock drops,GOOG,Retail,4,1,neutral
sent_5379,2025-01-13T03:05:08.811195,user_1337,$AMZN profit warning conference presentation,AMZN,Automotive,3,2,negative
sent_5380,2025-03-07T12:12:08.812191,user_1059,Alphabet Inc solid quarter supply chain issues,GOOG,Technology,7,0,positive
sent_5381,2025-05-07T18:07:08.812191,user_473,Walmart Inc analyst meeting dividend declared,WMT,Automotive,3,3,negative
sent_5382,2025-02-17T16:05:08.812191,user_1879,$WMT dividend declared profit warning,WMT,Financials,2,5,neutral
sent_5383,2024-11-25T03:23:08.812191,user_1089,$MSFT losses widen #markets #earnings,MSFT,Technology,3,3,negative
sent_5384,2025-07-22T19:36:08.812191,user_1528,"Meta Platforms, Inc strong earnings stock reacts",META,Consumer Staples,6,1,positive
sent_5385,2025-10-17T21:29:08.812191,user_955,"Tesla, Inc lawsuit in after-hours trading #markets",TSLA,Technology,3,0,negative
sent_5386,2025-08-01T08:39:08.812191,user_1964,$GOOG raising targets #markets #earnings,GOOG,Retail,6,1,positive
sent_5387,2025-10-03T08:40:08.812191,user_1034,$MSFT dividend declared in after-hours trading #markets,MSFT,Consumer Discretionary,9,0,positive
sent_5388,2025-07-04T07:19:08.812191,user_503,"Meta Platforms, Inc shares traded outperform #markets #earnings",META,Consumer Staples,5,3,neutral
sent_5389,2025-04-12T03:05:08.812191,user_74,$AAPL layoffs announced shares traded,AAPL,Technology,3,0,negative
sent_5390,2025-04-10T19:02:08.812191,user_797,$NVDA filed SEC form,NVDA,Consumer Discretionary,6,0,neutral
sent_5391,2025-07-16T18:06:08.812191,user_929,$AAPL supply chain issues,AAPL,Automotive,4,3,negative
sent_5392,2025-10-22T03:11:08.812191,user_905,Alphabet Inc filed SEC form stock drops,GOOG,Technology,4,0,negative
sent_5393,2025-01-29T23:19:08.812191,user_1232,$META upbeat guidance in after-hours trading,META,Consumer Staples,2,3,positive
sent_5394,2025-01-30T21:54:08.812191,user_215,$MSFT revenue growth company updates,MSFT,Retail,5,1,positive
sent_5395,2025-01-16T21:41:08.813189,user_293,$AMZN announces conference call lawsuit,AMZN,Automotive,9,1,neutral
sent_5396,2025-03-25T05:43:08.813189,user_1161,$JPM revenue growth in after-hours trading,JPM,Technology,5,2,positive
sent_5397,2025-10-24T23:32:08.813189,user_1287,"Meta Platforms, Inc strong earnings",META,Consumer Discretionary,9,2,positive
sent_5398,2025-09-14T01:35:08.813189,user_1256,Walmart Inc analyst meeting according to sources,WMT,Semiconductors,4,2,positive
sent_5399,2025-03-05T01:04:08.813189,user_431,$META buy rating #markets,META,Consumer Staples,6,2,positive
sent_5400,2025-09-29T04:56:08.813189,user_214,$AAPL dividend declared stock drops,AAPL,Consumer Discretionary,5,1,neutral
sent_5401,2025-01-19T13:18:08.813189,user_256,"Amazon.com, Inc conference presentation on the news #markets",AMZN,Consumer Discretionary,9,1,neutral
sent_5402,2025-06-27T16:22:08.813189,user_1182,$JPM layoffs announced mixed signals,JPM,Financials,3,1,negative
sent_5403,2025-05-07T05:06:08.813189,user_1369,"Amazon.com, Inc buy rating expansion plans",AMZN,Financials,6,0,positive
sent_5404,2024-12-18T00:01:08.813189,user_1217,$AAPL layoffs announced,AAPL,Technology,5,4,negative
sent_5405,2025-03-23T07:40:08.813189,user_222,$NVDA strong buy downgrade #markets,NVDA,Semiconductors,8,5,positive
sent_5406,2024-11-20T10:01:08.813189,user_1594,NVIDIA Corporation bullish outlook #markets,NVDA,Automotive,3,3,positive
sent_5407,2025-03-15T10:49:08.813189,user_1578,$AAPL misses estimates #markets,AAPL,Automotive,5,1,negative
sent_5408,2025-03-14T14:39:08.813189,user_1585,"Meta Platforms, Inc layoffs announced investors are cautious",META,Consumer Discretionary,10,5,negative
sent_5409,2025-02-03T16:52:08.813189,user_468,Apple Inc profit warning losses widen #markets,AAPL,Technology,4,4,negative
sent_5410,2025-01-24T19:23:08.813189,user_1810,"Meta Platforms, Inc strategic acquisition raising targets #markets",META,Semiconductors,7,2,positive
sent_5411,2025-01-27T18:54:08.814196,user_314,Alphabet Inc layoffs announced announces conference call,GOOG,Consumer Staples,3,3,negative
sent_5412,2025-04-06T16:49:08.814196,user_1826,$JPM announces conference call stock reacts,JPM,Semiconductors,5,0,neutral
sent_5413,2025-05-19T15:58:08.814196,user_1481,$TSLA bullish outlook,TSLA,Financials,7,0,positive
sent_5414,2025-01-03T23:04:08.814196,user_298,$GOOG announces conference call on the news,GOOG,Semiconductors,5,4,neutral
sent_5415,2025-05-26T00:27:08.814196,user_36,Bank of America Corporation weak guidance stock drops #earnings,BAC,Consumer Staples,5,3,negative
sent_5416,2025-10-21T09:20:08.814196,user_1537,JPMorgan Chase & Co. shares traded,JPM,Technology,9,3,neutral
sent_5417,2025-06-09T13:42:08.814196,user_745,$AAPL announces conference call outperform #markets,AAPL,Automotive,6,5,neutral
sent_5418,2025-11-02T17:53:08.814196,user_1041,$AAPL bullish outlook,AAPL,Technology,6,2,positive
sent_5419,2025-01-09T19:00:08.814196,user_855,JPMorgan Chase & Co. revenue growth investors are cautious,JPM,Financials,3,3,positive
sent_5420,2025-10-12T11:26:08.814196,user_1328,$JPM analyst meeting,JPM,Consumer Discretionary,5,2,negative
sent_5421,2025-01-22T17:58:08.814196,user_1214,Microsoft Corporation filed SEC form #markets,MSFT,Consumer Staples,3,2,neutral
sent_5422,2025-09-11T22:54:08.814196,user_1314,$JPM record profits profit warning,JPM,Retail,3,1,positive
sent_5423,2025-06-06T20:40:08.814196,user_880,"Meta Platforms, Inc announces conference call #markets",META,Consumer Staples,8,2,neutral
sent_5424,2025-07-17T02:57:08.814196,user_274,$BAC revenue miss,BAC,Consumer Discretionary,11,4,negative
sent_5425,2025-07-22T15:33:08.814196,user_751,Walmart Inc record profits #markets,WMT,Automotive,6,1,positive
sent_5426,2025-07-15T00:52:08.815189,user_1878,Walmart Inc beats expectations filed SEC form,WMT,Consumer Staples,9,2,positive
sent_5427,2025-01-04T15:29:08.815189,user_1857,"Tesla, Inc strategic acquisition mixed signals",TSLA,Retail,5,1,positive
sent_5428,2025-03-05T13:00:08.815189,user_475,JPMorgan Chase & Co. losses widen beats expectations,JPM,Consumer Discretionary,4,1,negative
sent_5429,2024-12-26T17:19:08.815189,user_1211,$BAC solid quarter #markets #earnings,BAC,Financials,8,0,positive
sent_5430,2025-07-09T04:04:08.815189,user_1115,$NVDA misses estimates,NVDA,Consumer Discretionary,7,2,negative
sent_5431,2025-08-21T05:55:08.815189,user_1519,$TSLA record profits stock drops,TSLA,Automotive,3,2,positive
sent_5432,2025-10-04T10:06:08.815189,user_122,$NVDA filed SEC form record profits,NVDA,Financials,5,1,neutral
sent_5433,2024-12-14T16:10:08.815189,user_1983,NVIDIA Corporation solid quarter according to sources #markets,NVDA,Retail,6,5,positive
sent_5434,2024-12-03T12:51:08.815189,user_1598,$JPM solid quarter according to sources #earnings,JPM,Consumer Discretionary,5,3,positive
sent_5435,2024-12-31T02:41:08.815189,user_944,$META layoffs announced,META,Retail,3,2,neutral
sent_5436,2024-11-15T10:20:08.815189,user_1382,$MSFT raising targets CEO comments #markets #earnings,MSFT,Financials,3,8,positive
sent_5437,2025-08-08T09:34:08.815189,user_1621,Microsoft Corporation solid quarter,MSFT,Semiconductors,4,1,positive
sent_5438,2025-06-19T19:17:08.815189,user_707,$TSLA expansion plans analyst note #markets,TSLA,Technology,3,4,positive
sent_5439,2025-01-21T16:25:08.815189,user_124,$WMT sell rating investors are cautious #markets,WMT,Automotive,2,2,negative
sent_5440,2025-02-10T12:55:08.815189,user_1675,Alphabet Inc strategic acquisition market is watching,GOOG,Retail,5,3,positive
sent_5441,2025-10-26T02:05:08.815189,user_811,Alphabet Inc lawsuit stock reacts,GOOG,Semiconductors,5,3,negative
sent_5442,2024-11-27T23:04:08.816187,user_1041,Bank of America Corporation expansion plans strategic acquisition,BAC,Consumer Staples,7,3,positive
sent_5443,2025-07-10T22:27:08.816187,user_720,$GOOG outperform according to sources,GOOG,Consumer Discretionary,2,2,positive
sent_5444,2025-10-24T12:46:08.816187,user_967,Walmart Inc revenue growth analyst note,WMT,Consumer Discretionary,6,2,positive
sent_5445,2025-02-15T02:07:08.816187,user_260,Microsoft Corporation raising targets revenue growth,MSFT,Technology,4,2,positive
sent_5446,2025-10-27T13:48:08.816187,user_833,NVIDIA Corporation strong buy #markets,NVDA,Automotive,3,0,positive
sent_5447,2025-09-26T20:26:08.816187,user_931,$AMZN supply chain issues buy rating #markets #earnings,AMZN,Technology,7,5,negative
sent_5448,2025-09-27T03:48:08.816187,user_453,$META company updates,META,Consumer Staples,6,6,negative
sent_5449,2025-08-23T14:51:08.816187,user_332,$MSFT upbeat guidance misses estimates,MSFT,Semiconductors,9,0,positive
sent_5450,2025-09-26T08:59:08.816187,user_1461,JPMorgan Chase & Co. company updates market is watching,JPM,Consumer Staples,3,2,neutral
sent_5451,2025-10-13T19:23:08.816187,user_1865,$JPM analyst meeting,JPM,Technology,3,2,neutral
sent_5452,2025-03-03T14:06:08.816187,user_637,$AMZN revenue miss investors are cautious,AMZN,Financials,8,1,negative
sent_5453,2025-04-12T17:54:08.816187,user_1596,$BAC profit warning company updates #markets,BAC,Automotive,7,3,negative
sent_5454,2025-06-24T07:36:08.816187,user_1724,$MSFT losses widen mixed signals #earnings,MSFT,Retail,3,1,negative
sent_5455,2025-01-25T21:13:08.816187,user_18,Apple Inc filed SEC form sell rating,AAPL,Financials,6,2,neutral
sent_5456,2025-06-28T04:13:08.816187,user_145,$BAC dividend declared,BAC,Financials,7,0,positive
sent_5457,2025-08-02T07:01:08.817188,user_785,$MSFT shares traded on the news #earnings,MSFT,Retail,3,4,positive
sent_5458,2025-04-02T22:38:08.817188,user_200,Microsoft Corporation shares traded,MSFT,Technology,6,0,neutral
sent_5459,2024-12-06T21:21:08.817188,user_1030,$NVDA announces conference call regulatory probe,NVDA,Financials,9,1,positive
sent_5460,2025-08-09T15:55:08.817188,user_1198,$NVDA shares traded,NVDA,Technology,5,5,neutral
sent_5461,2025-06-30T01:23:08.817188,user_1513,NVIDIA Corporation analyst meeting #earnings,NVDA,Consumer Staples,3,3,neutral
sent_5462,2024-12-11T11:22:08.817188,user_1944,$MSFT analyst meeting market is watching #earnings,MSFT,Consumer Staples,3,4,negative
sent_5463,2024-11-24T05:14:08.817188,user_1667,$JPM lawsuit,JPM,Automotive,7,2,neutral
sent_5464,2025-05-18T02:15:08.817188,user_1803,Bank of America Corporation outperform on the news,BAC,Semiconductors,5,0,positive
sent_5465,2025-04-13T10:23:08.817188,user_1849,$BAC declining sales in after-hours trading #markets,BAC,Consumer Staples,3,0,negative
sent_5466,2025-09-21T09:00:08.817188,user_1607,Walmart Inc buy rating stock drops,WMT,Semiconductors,6,2,positive
sent_5467,2025-06-19T08:32:08.817188,user_1518,"Amazon.com, Inc layoffs announced stock reacts",AMZN,Technology,5,3,negative
sent_5468,2025-03-06T11:14:08.817188,user_615,$GOOG supply chain issues stock reacts,GOOG,Technology,3,1,negative
sent_5469,2025-11-01T05:35:08.817188,user_102,"Tesla, Inc declining sales",TSLA,Consumer Staples,4,1,negative
sent_5470,2025-10-27T13:43:08.817188,user_1087,"Amazon.com, Inc supply chain issues",AMZN,Technology,4,0,negative
sent_5471,2025-10-06T11:45:08.817188,user_1580,$META layoffs announced #markets,META,Consumer Staples,8,1,negative
sent_5472,2025-06-28T12:51:08.817188,user_1438,$TSLA layoffs announced,TSLA,Retail,5,4,negative
sent_5473,2025-08-04T03:17:08.818199,user_883,$AAPL dividend declared,AAPL,Consumer Discretionary,4,3,neutral
sent_5474,2025-03-26T11:37:08.818199,user_300,$AMZN misses estimates,AMZN,Financials,6,2,negative
sent_5475,2025-04-27T23:45:08.818199,user_530,$JPM analyst meeting in after-hours trading,JPM,Financials,7,2,negative
sent_5476,2025-03-15T00:51:08.818199,user_1189,$WMT expansion plans shares jump,WMT,Consumer Staples,7,1,positive
sent_5477,2025-03-07T15:30:08.818199,user_1474,$AMZN filed SEC form investors are cautious #markets,AMZN,Consumer Staples,5,1,positive
sent_5478,2024-12-22T01:04:08.818199,user_1834,$NVDA expansion plans,NVDA,Technology,2,0,positive
sent_5479,2025-06-13T07:18:08.818199,user_388,$JPM buy rating,JPM,Technology,3,2,positive
sent_5480,2025-07-26T19:27:08.818199,user_217,"Tesla, Inc company updates dividend declared",TSLA,Consumer Discretionary,6,0,neutral
sent_5481,2025-01-10T15:41:08.818199,user_361,"Tesla, Inc filed SEC form stock drops #markets",TSLA,Consumer Staples,4,2,positive
sent_5482,2025-03-26T09:54:08.818199,user_1272,$NVDA shares traded,NVDA,Retail,5,4,negative
sent_5483,2025-02-08T20:28:08.818199,user_1479,JPMorgan Chase & Co. buy rating #markets,JPM,Retail,1,4,positive
sent_5484,2025-03-11T17:34:08.818199,user_1965,$AAPL losses widen stock drops #earnings,AAPL,Consumer Discretionary,3,3,negative
sent_5485,2025-07-11T13:18:08.818199,user_1624,$WMT sell rating misses estimates,WMT,Retail,2,2,negative
sent_5486,2025-11-03T07:37:08.818199,user_223,JPMorgan Chase & Co. strong buy,JPM,Automotive,6,1,positive
sent_5487,2025-02-02T17:26:08.818199,user_1778,Apple Inc outperform according to sources,AAPL,Semiconductors,7,1,positive
sent_5488,2025-08-07T17:13:08.818199,user_1054,"Amazon.com, Inc strong earnings stock drops",AMZN,Retail,1,0,positive
sent_5489,2025-03-12T10:45:08.819192,user_1690,$NVDA announces conference call,NVDA,Financials,2,2,neutral
sent_5490,2025-10-31T06:37:08.819192,user_844,$JPM revenue miss #earnings,JPM,Technology,5,1,negative
sent_5491,2024-11-22T00:59:08.819192,user_3,"Amazon.com, Inc analyst meeting layoffs announced",AMZN,Technology,2,0,neutral
sent_5492,2025-09-26T22:06:08.819192,user_1885,Microsoft Corporation strategic acquisition,MSFT,Technology,5,4,positive
sent_5493,2024-12-24T20:41:08.819192,user_1819,Apple Inc layoffs announced on the news,AAPL,Automotive,6,2,negative
sent_5494,2025-09-08T00:30:08.819192,user_586,$BAC dividend declared,BAC,Automotive,4,0,neutral
sent_5495,2025-01-03T22:23:08.819192,user_1021,Bank of America Corporation revenue growth dividend declared,BAC,Semiconductors,5,0,positive
sent_5496,2025-11-04T08:13:08.819192,user_721,$AMZN dividend declared mixed signals,AMZN,Technology,4,4,neutral
sent_5497,2025-01-21T06:29:08.819192,user_1141,$NVDA strategic acquisition #earnings,NVDA,Retail,5,3,positive
sent_5498,2025-03-28T16:33:08.819192,user_1883,$TSLA misses estimates #markets #earnings,TSLA,Technology,5,3,negative
sent_5499,2025-06-02T07:25:08.819192,user_665,$JPM outperform on the news,JPM,Financials,4,5,positive
sent_5500,2025-11-06T04:51:08.819192,user_237,$TSLA sell rating,TSLA,Consumer Discretionary,6,0,negative
sent_5501,2025-03-10T20:06:08.819192,user_1676,"Tesla, Inc upbeat guidance stock drops",TSLA,Retail,5,2,positive
sent_5502,2025-09-20T02:15:08.819192,user_705,$AAPL filed SEC form #markets,AAPL,Consumer Staples,4,2,positive
sent_5503,2025-10-26T08:18:08.819192,user_1801,NVIDIA Corporation filed SEC form misses estimates,NVDA,Semiconductors,4,4,neutral
sent_5504,2025-08-25T10:01:08.820189,user_56,Microsoft Corporation lawsuit expansion plans,MSFT,Consumer Discretionary,6,3,negative
sent_5505,2025-08-23T04:30:08.820189,user_1685,JPMorgan Chase & Co. strong buy shares jump,JPM,Semiconductors,4,2,positive
sent_5506,2025-04-03T18:27:08.820189,user_261,Microsoft Corporation solid quarter in after-hours trading #earnings,MSFT,Consumer Discretionary,6,1,neutral
sent_5507,2025-08-12T00:42:08.820189,user_1015,"Meta Platforms, Inc sell rating",META,Consumer Discretionary,7,2,negative
sent_5508,2025-06-23T09:11:08.820189,user_1977,$JPM company updates #markets #earnings,JPM,Automotive,4,3,positive
sent_5509,2025-02-22T02:19:08.820189,user_1222,Apple Inc strong buy #markets,AAPL,Technology,2,3,positive
sent_5510,2024-11-25T05:34:08.820189,user_471,"Meta Platforms, Inc outperform #earnings",META,Retail,4,3,positive
sent_5511,2024-11-18T04:19:08.820189,user_601,$META upbeat guidance,META,Technology,3,1,neutral
sent_5512,2025-01-21T06:53:08.820189,user_975,$WMT declining sales on the news,WMT,Consumer Staples,2,1,negative
sent_5513,2025-06-12T20:16:08.820189,user_876,"Amazon.com, Inc strategic acquisition on the news",AMZN,Financials,5,1,positive
sent_5514,2025-04-27T19:54:08.820189,user_1550,$WMT bullish outlook supply chain issues,WMT,Technology,6,5,positive
sent_5515,2025-08-02T11:39:08.820189,user_558,"Tesla, Inc sell rating",TSLA,Semiconductors,5,0,negative
sent_5516,2024-12-18T16:02:08.820189,user_125,NVIDIA Corporation beats expectations,NVDA,Semiconductors,7,3,positive
sent_5517,2025-10-18T13:01:08.820189,user_1946,$TSLA revenue growth shares jump,TSLA,Consumer Discretionary,8,2,positive
sent_5518,2025-07-03T22:05:08.821189,user_566,$WMT strategic acquisition buy rating,WMT,Technology,2,3,positive
sent_5519,2025-04-25T21:32:08.821189,user_400,$BAC strategic acquisition analyst note #markets,BAC,Consumer Discretionary,3,2,positive
sent_5520,2025-07-14T10:35:08.821189,user_834,$JPM lawsuit,JPM,Consumer Discretionary,9,2,negative
sent_5521,2025-04-13T15:58:08.821189,user_1528,$MSFT lawsuit stock drops,MSFT,Semiconductors,3,3,negative
sent_5522,2025-08-28T11:35:08.821189,user_1644,JPMorgan Chase & Co. layoffs announced weak guidance,JPM,Consumer Discretionary,4,4,neutral
sent_5523,2025-09-26T12:03:08.821189,user_616,$BAC company updates lawsuit,BAC,Consumer Staples,4,3,negative
sent_5524,2025-07-19T06:43:08.821189,user_73,$BAC regulatory probe strong buy #earnings,BAC,Consumer Discretionary,5,0,negative
sent_5525,2025-02-22T06:41:08.821189,user_94,$GOOG shares traded shares jump,GOOG,Semiconductors,4,5,neutral
sent_5526,2025-09-10T18:25:08.821189,user_1987,$AAPL upbeat guidance,AAPL,Semiconductors,8,1,positive
sent_5527,2025-04-23T19:43:08.821189,user_1939,Bank of America Corporation filed SEC form stock drops,BAC,Semiconductors,4,4,positive
sent_5528,2024-12-29T16:38:08.821189,user_1377,"Amazon.com, Inc beats expectations strong earnings",AMZN,Technology,11,2,positive
sent_5529,2025-01-08T16:34:08.821189,user_1885,$AMZN dividend declared company updates,AMZN,Financials,6,7,neutral
sent_5530,2025-08-10T00:27:08.821189,user_1329,Microsoft Corporation revenue growth record profits #earnings,MSFT,Semiconductors,5,2,neutral
sent_5531,2025-09-02T03:10:08.821189,user_576,NVIDIA Corporation raising targets according to sources #earnings,NVDA,Consumer Discretionary,7,1,positive
sent_5532,2025-08-22T21:02:08.821189,user_1122,$AAPL outperform CEO comments,AAPL,Consumer Discretionary,6,2,positive
sent_5533,2025-01-17T15:23:08.821189,user_970,Alphabet Inc analyst meeting,GOOG,Automotive,8,5,neutral
sent_5534,2024-11-19T05:22:08.822195,user_117,$WMT strong buy outperform,WMT,Consumer Discretionary,2,3,positive
sent_5535,2025-01-02T21:15:08.822195,user_872,"Meta Platforms, Inc filed SEC form outperform #markets",META,Financials,2,1,negative
sent_5536,2025-08-15T08:27:08.822195,user_815,$TSLA company updates conference presentation #earnings,TSLA,Technology,10,1,neutral
sent_5537,2025-06-22T10:51:08.822195,user_1401,$WMT buy rating,WMT,Financials,6,4,positive
sent_5538,2025-01-05T15:13:08.822195,user_687,"Meta Platforms, Inc bullish outlook #markets",META,Financials,10,2,positive
sent_5539,2025-03-11T01:29:08.822195,user_400,$GOOG expansion plans investors are cautious,GOOG,Semiconductors,8,1,positive
sent_5540,2025-07-25T06:59:08.822195,user_1104,NVIDIA Corporation weak guidance mixed signals #markets,NVDA,Consumer Discretionary,1,1,negative
sent_5541,2025-09-27T22:16:08.822195,user_131,$META analyst meeting,META,Financials,8,2,neutral
sent_5542,2025-04-20T04:36:08.822195,user_649,$BAC buy rating sell rating,BAC,Consumer Discretionary,4,2,positive
sent_5543,2025-09-25T15:59:08.822195,user_929,$META announces conference call losses widen #markets,META,Consumer Staples,8,0,neutral
sent_5544,2025-04-06T04:27:08.822195,user_1114,$WMT beats expectations investors are cautious,WMT,Retail,4,1,positive
sent_5545,2025-05-03T16:51:08.822195,user_1282,$BAC analyst meeting investors are cautious #earnings,BAC,Consumer Staples,3,1,neutral
sent_5546,2025-08-15T19:54:08.822195,user_1154,$GOOG bullish outlook company updates #markets,GOOG,Consumer Discretionary,4,2,positive
sent_5547,2025-06-09T06:40:08.823196,user_1972,$WMT outperform according to sources,WMT,Semiconductors,6,6,positive
sent_5548,2025-03-30T09:34:08.823196,user_57,$META strategic acquisition according to sources,META,Retail,1,1,positive
sent_5549,2024-12-21T03:10:08.823196,user_611,$META revenue miss in after-hours trading #markets,META,Financials,5,1,negative
sent_5550,2025-05-13T20:35:08.823196,user_1913,"Meta Platforms, Inc misses estimates",META,Technology,3,3,negative
sent_5551,2025-10-29T22:13:08.823196,user_394,$TSLA conference presentation investors are cautious #markets,TSLA,Technology,6,2,neutral
sent_5552,2025-04-24T00:43:08.823196,user_31,$META upbeat guidance #earnings,META,Financials,5,2,positive
sent_5553,2025-01-11T07:40:08.823196,user_206,$WMT announces conference call investors are cautious,WMT,Consumer Staples,9,1,neutral
sent_5554,2025-10-12T21:51:08.823196,user_1308,$AAPL outperform in after-hours trading #markets,AAPL,Consumer Staples,5,4,positive
sent_5555,2025-09-21T01:56:08.823196,user_1729,$GOOG conference presentation,GOOG,Consumer Staples,6,2,neutral
sent_5556,2025-09-18T00:20:08.823196,user_1807,$BAC strong buy shares traded,BAC,Financials,8,2,positive
sent_5557,2025-06-03T00:55:08.823196,user_1220,Bank of America Corporation expansion plans filed SEC form,BAC,Automotive,8,1,positive
sent_5558,2024-12-08T07:47:08.824193,user_1644,$JPM raising targets #earnings,JPM,Consumer Staples,4,1,positive
sent_5559,2024-11-19T23:30:08.824193,user_717,"Meta Platforms, Inc conference presentation",META,Technology,1,2,neutral
sent_5560,2025-09-08T04:40:08.824193,user_1229,"Meta Platforms, Inc profit warning",META,Consumer Staples,1,1,neutral
sent_5561,2025-01-23T05:21:08.824193,user_574,Walmart Inc announces conference call company updates,WMT,Semiconductors,5,3,neutral
sent_5562,2025-02-18T17:13:08.824193,user_477,Alphabet Inc revenue miss analyst note,GOOG,Financials,3,4,negative
sent_5563,2025-09-27T07:32:08.824193,user_970,"Amazon.com, Inc buy rating supply chain issues",AMZN,Technology,4,3,positive
sent_5564,2025-03-06T04:49:08.824193,user_1209,$GOOG shares traded misses estimates,GOOG,Retail,8,4,neutral
sent_5565,2025-09-25T19:51:08.824193,user_247,NVIDIA Corporation strategic acquisition profit warning,NVDA,Consumer Discretionary,1,4,positive
sent_5566,2025-09-01T23:49:08.824193,user_296,JPMorgan Chase & Co. conference presentation,JPM,Technology,9,2,positive
sent_5567,2025-03-03T00:21:08.824193,user_271,$AAPL shares traded #markets,AAPL,Automotive,3,0,neutral
sent_5568,2025-07-31T10:37:08.824193,user_1155,Alphabet Inc revenue miss supply chain issues #markets,GOOG,Technology,5,2,negative
sent_5569,2025-06-03T18:52:08.824193,user_1453,$AMZN announces conference call shares jump,AMZN,Consumer Discretionary,3,2,neutral
sent_5570,2025-02-01T20:06:08.824193,user_1616,$AAPL strong buy CEO comments #markets,AAPL,Technology,4,4,positive
sent_5571,2025-08-30T18:10:08.824193,user_1314,Apple Inc upbeat guidance investors are cautious #markets,AAPL,Consumer Discretionary,3,2,neutral
sent_5572,2025-09-17T00:40:08.824193,user_176,Apple Inc conference presentation #markets #earnings,AAPL,Consumer Discretionary,1,4,neutral
sent_5573,2024-11-18T13:09:08.824193,user_1572,$JPM buy rating buy rating,JPM,Automotive,2,2,positive
sent_5574,2024-12-23T03:35:08.825200,user_1200,"Amazon.com, Inc beats expectations stock reacts",AMZN,Retail,5,3,positive
sent_5575,2025-08-10T08:34:08.825200,user_307,$BAC announces conference call,BAC,Semiconductors,3,2,neutral
sent_5576,2024-12-18T00:21:08.825200,user_466,Apple Inc upbeat guidance,AAPL,Automotive,3,7,positive
sent_5577,2024-12-29T02:12:08.825200,user_757,$TSLA bullish outlook,TSLA,Technology,7,1,positive
sent_5578,2025-08-21T05:55:08.825200,user_1879,Alphabet Inc bullish outlook in after-hours trading #markets,GOOG,Financials,4,1,positive
sent_5579,2025-09-12T07:04:08.825200,user_1935,$AMZN expansion plans sell rating,AMZN,Automotive,10,1,positive
sent_5580,2025-01-04T23:09:08.825200,user_909,$MSFT dividend declared mixed signals,MSFT,Retail,3,1,neutral
sent_5581,2025-10-14T10:35:08.825200,user_1512,Apple Inc revenue growth analyst note,AAPL,Automotive,3,0,positive
sent_5582,2024-11-17T12:54:08.825200,user_144,$GOOG conference presentation,GOOG,Technology,4,1,negative
sent_5583,2025-01-03T19:17:08.825200,user_72,$AAPL sell rating,AAPL,Consumer Staples,2,3,negative
sent_5584,2024-12-13T02:22:08.825200,user_315,$AAPL record profits,AAPL,Retail,8,1,positive
sent_5585,2025-02-15T16:06:08.825200,user_1139,"Meta Platforms, Inc dividend declared mixed signals",META,Consumer Staples,7,2,neutral
sent_5586,2025-09-11T09:43:08.825200,user_1341,$WMT strategic acquisition buy rating,WMT,Technology,7,1,positive
sent_5587,2025-03-05T12:11:08.825200,user_1435,Alphabet Inc strategic acquisition raising targets,GOOG,Automotive,4,2,positive
sent_5588,2025-10-05T08:27:08.825200,user_923,$WMT announces conference call sell rating #markets #earnings,WMT,Automotive,2,0,negative
sent_5589,2025-03-06T18:19:08.825200,user_1644,"Tesla, Inc strong buy regulatory probe #markets",TSLA,Semiconductors,8,2,positive
sent_5590,2025-06-15T00:58:08.826186,user_545,"Amazon.com, Inc upbeat guidance",AMZN,Automotive,5,2,positive
sent_5591,2024-12-12T15:21:08.826186,user_1637,$BAC bullish outlook stock drops,BAC,Financials,4,2,positive
sent_5592,2025-02-01T06:53:08.826186,user_1583,JPMorgan Chase & Co. losses widen,JPM,Automotive,3,3,negative
sent_5593,2025-03-17T06:25:08.826186,user_589,JPMorgan Chase & Co. announces conference call analyst meeting,JPM,Retail,3,1,neutral
sent_5594,2025-07-17T08:45:08.826186,user_1249,$MSFT profit warning,MSFT,Technology,6,1,negative
sent_5595,2025-03-12T07:37:08.826186,user_823,$META sell rating #markets,META,Automotive,7,1,negative
sent_5596,2025-04-11T15:05:08.826186,user_1416,$AMZN weak guidance investors are cautious,AMZN,Retail,5,1,negative
sent_5597,2025-02-24T16:26:08.826186,user_431,"Amazon.com, Inc analyst meeting market is watching",AMZN,Semiconductors,6,2,neutral
sent_5598,2025-09-15T12:55:08.826186,user_647,$META lawsuit company updates,META,Retail,4,2,negative
sent_5599,2025-01-29T04:55:08.827191,user_1130,$MSFT bullish outlook,MSFT,Consumer Staples,5,1,positive
